position,title,artists_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,country
41,VAPO DO VAPO,"[3wQNcarvRuzhz2Fg1pVDxZ, 1nzIoHG5B7klgAPdwjqRDj]",0.888,0.969,6,-4.129,1,0.125,0.133,0.0281,0.111,0.79,129.983,audio_features,1PXDJHodzKG2oBgWONv1By,spotify:track:1PXDJHodzKG2oBgWONv1By,https://api.spotify.com/v1/tracks/1PXDJHodzKG2oBgWONv1By,https://api.spotify.com/v1/audio-analysis/1PXDJHodzKG2oBgWONv1By,70983,4,Kazakhstan
42,S.Ó.Seni,[1x6BAYMOuypMaYEDC7cqU7],0.785,0.55,0,-7.783,1,0.0473,0.559,0.0263,0.116,0.554,92.998,audio_features,3lGZacMj3bajDJ0TL1KqGx,spotify:track:3lGZacMj3bajDJ0TL1KqGx,https://api.spotify.com/v1/tracks/3lGZacMj3bajDJ0TL1KqGx,https://api.spotify.com/v1/audio-analysis/3lGZacMj3bajDJ0TL1KqGx,202002,4,Kazakhstan
43,Эталон красоты,[5TZ0uM0InXX4LtI8hTsXlv],0.63,0.551,1,-7.425,1,0.271,0.463,0.0,0.127,0.479,119.075,audio_features,3b1csq4T7y11X9WSAweCB4,spotify:track:3b1csq4T7y11X9WSAweCB4,https://api.spotify.com/v1/tracks/3b1csq4T7y11X9WSAweCB4,https://api.spotify.com/v1/audio-analysis/3b1csq4T7y11X9WSAweCB4,186667,5,Kazakhstan
44,Úıde,[2RntBZZLAjvQxQhOKHHhX9],0.746,0.522,7,-12.086,1,0.283,0.301,0.0,0.342,0.476,77.095,audio_features,2dWJ5xYr3QqcOeSuatbdzg,spotify:track:2dWJ5xYr3QqcOeSuatbdzg,https://api.spotify.com/v1/tracks/2dWJ5xYr3QqcOeSuatbdzg,https://api.spotify.com/v1/audio-analysis/2dWJ5xYr3QqcOeSuatbdzg,156160,4,Kazakhstan
45,Мой счастливый билет,[6Z6djJ1zi15vWmODy2Qt08],0.783,0.524,0,-6.772,1,0.13,0.633,0.0,0.189,0.47,110.035,audio_features,0hI4TphLTs4ar0mQ8t0dLf,spotify:track:0hI4TphLTs4ar0mQ8t0dLf,https://api.spotify.com/v1/tracks/0hI4TphLTs4ar0mQ8t0dLf,https://api.spotify.com/v1/audio-analysis/0hI4TphLTs4ar0mQ8t0dLf,164023,4,Kazakhstan
46,Denzel W.,[1nQdZyarkEApwhC24Ftdpk],0.959,0.459,4,-7.765,0,0.0964,0.308,0.00224,0.0822,0.303,119.991,audio_features,7swhbSGivOfNLT75O2P1lz,spotify:track:7swhbSGivOfNLT75O2P1lz,https://api.spotify.com/v1/tracks/7swhbSGivOfNLT75O2P1lz,https://api.spotify.com/v1/audio-analysis/7swhbSGivOfNLT75O2P1lz,208000,4,Kazakhstan
47,ЛАБИРИНТ,[2z20q6EEfm6w6PiIKsgtb3],0.866,0.722,4,-6.497,0,0.144,0.213,0.0,0.183,0.912,137.943,audio_features,7biChppM3c8q7qcVl7ceb2,spotify:track:7biChppM3c8q7qcVl7ceb2,https://api.spotify.com/v1/tracks/7biChppM3c8q7qcVl7ceb2,https://api.spotify.com/v1/audio-analysis/7biChppM3c8q7qcVl7ceb2,169130,4,Kazakhstan
48,Утро,[6iQqWcDg92kre5ykFLwqD8],0.549,0.493,1,-8.589,0,0.113,0.488,8.4e-05,0.134,0.396,79.617,audio_features,0aKl63MnUIVKkXlVtp2vLr,spotify:track:0aKl63MnUIVKkXlVtp2vLr,https://api.spotify.com/v1/tracks/0aKl63MnUIVKkXlVtp2vLr,https://api.spotify.com/v1/audio-analysis/0aKl63MnUIVKkXlVtp2vLr,147000,4,Kazakhstan
49,Вредина,[5TZ0uM0InXX4LtI8hTsXlv],0.774,0.638,8,-6.298,0,0.161,0.742,1e-05,0.0793,0.641,144.986,audio_features,6z3RBRZVdV34ZjFKgjmDXA,spotify:track:6z3RBRZVdV34ZjFKgjmDXA,https://api.spotify.com/v1/tracks/6z3RBRZVdV34ZjFKgjmDXA,https://api.spotify.com/v1/audio-analysis/6z3RBRZVdV34ZjFKgjmDXA,159064,4,Kazakhstan
0,APT.,"[3eVa5w3URK5duf6eyVDbu9, 0du5cEVh5yTK9QJze8zA0C]",0.777,0.783,0,-4.477,0,0.26,0.0283,0.0,0.355,0.939,149.027,audio_features,5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,https://api.spotify.com/v1/audio-analysis/5vNRhkKd0yEAg8suGBpjeY,169917,4,Malaysia
1,Die With A Smile,"[1HY2Jd0NmPuamShAr6KMms, 0du5cEVh5yTK9QJze8zA0C]",0.521,0.592,6,-7.777,0,0.0304,0.308,0.0,0.122,0.535,157.969,audio_features,2plbrEY59IikOBgBGLjaoe,spotify:track:2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/tracks/2plbrEY59IikOBgBGLjaoe,https://api.spotify.com/v1/audio-analysis/2plbrEY59IikOBgBGLjaoe,251668,3,Malaysia
2,BIRDS OF A FEATHER,[6qqNVTkY8uBg9cP3Jd7DAH],0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,audio_features,6dOtVTDdiauQNBQEDOtlAB,spotify:track:6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/tracks/6dOtVTDdiauQNBQEDOtlAB,https://api.spotify.com/v1/audio-analysis/6dOtVTDdiauQNBQEDOtlAB,210373,4,Malaysia
3,WILDFLOWER,[6qqNVTkY8uBg9cP3Jd7DAH],0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,audio_features,3QaPy1KgI7nu9FJEQUgn6h,spotify:track:3QaPy1KgI7nu9FJEQUgn6h,https://api.spotify.com/v1/tracks/3QaPy1KgI7nu9FJEQUgn6h,https://api.spotify.com/v1/audio-analysis/3QaPy1KgI7nu9FJEQUgn6h,261467,4,Malaysia
4,Reminisensi,[3uSnvyMAFJTm7XkZJFo0xP],0.464,0.601,10,-7.043,1,0.0256,0.0815,0.0,0.105,0.267,77.986,audio_features,0TRKtVvsVmOkXCvnq5AgNE,spotify:track:0TRKtVvsVmOkXCvnq5AgNE,https://api.spotify.com/v1/tracks/0TRKtVvsVmOkXCvnq5AgNE,https://api.spotify.com/v1/audio-analysis/0TRKtVvsVmOkXCvnq5AgNE,265407,4,Malaysia
5,Mantra,[250b0Wlc5Vk0CoUsaCY84M],0.894,0.725,10,-4.984,0,0.0432,0.00434,1.2e-05,0.0815,0.838,116.988,audio_features,2CspwnypzT7rcWI9RfsoSb,spotify:track:2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/tracks/2CspwnypzT7rcWI9RfsoSb,https://api.spotify.com/v1/audio-analysis/2CspwnypzT7rcWI9RfsoSb,136627,4,Malaysia
6,DRIP,[1SIocsqdEefUTE6XKGUiVS],0.862,0.687,6,-5.215,1,0.0702,0.065,0.0,0.0862,0.704,119.972,audio_features,1MUZitHRpmng5NevrvNx4T,spotify:track:1MUZitHRpmng5NevrvNx4T,https://api.spotify.com/v1/tracks/1MUZitHRpmng5NevrvNx4T,https://api.spotify.com/v1/audio-analysis/1MUZitHRpmng5NevrvNx4T,180846,4,Malaysia
7,Moonlit Floor (Kiss Me),[5L1lO4eRHmJ7a0Q6csE5cT],0.733,0.786,5,-3.951,0,0.112,0.128,0.0,0.31,0.672,109.954,audio_features,3yDRcs0Y4pPzkvMbUfeF9H,spotify:track:3yDRcs0Y4pPzkvMbUfeF9H,https://api.spotify.com/v1/tracks/3yDRcs0Y4pPzkvMbUfeF9H,https://api.spotify.com/v1/audio-analysis/3yDRcs0Y4pPzkvMbUfeF9H,155757,4,Malaysia
8,"Untungnya, Hidup Harus Tetap Berjalan",[47z98pKd71yIbgXwe9LPVC],0.503,0.612,9,-9.455,0,0.0325,0.608,0.00797,0.198,0.299,84.956,audio_features,2gcMYiZzzmzoF8PPAfL3IO,spotify:track:2gcMYiZzzmzoF8PPAfL3IO,https://api.spotify.com/v1/tracks/2gcMYiZzzmzoF8PPAfL3IO,https://api.spotify.com/v1/audio-analysis/2gcMYiZzzmzoF8PPAfL3IO,182903,4,Malaysia
9,Masing Masing,"[5Plk4JdCzMxhAHSRTEsxJp, 1lg1jqQMMJQQFFMnkxn0zV]",0.449,0.496,3,-5.352,1,0.0292,0.72,0.0,0.251,0.389,133.845,audio_features,7BgFlmOxrL7M1jVGoxqy37,spotify:track:7BgFlmOxrL7M1jVGoxqy37,https://api.spotify.com/v1/tracks/7BgFlmOxrL7M1jVGoxqy37,https://api.spotify.com/v1/audio-analysis/7BgFlmOxrL7M1jVGoxqy37,234590,4,Malaysia
10,Sempurna,[3uSnvyMAFJTm7XkZJFo0xP],0.317,0.38,9,-10.414,1,0.0319,0.467,2.7e-05,0.091,0.191,135.563,audio_features,67C6LHREqmytK923Ak6R0I,spotify:track:67C6LHREqmytK923Ak6R0I,https://api.spotify.com/v1/tracks/67C6LHREqmytK923Ak6R0I,https://api.spotify.com/v1/audio-analysis/67C6LHREqmytK923Ak6R0I,251715,3,Malaysia
11,Who,[1oSPZhvZMIrWW5I41kPkkY],0.66,0.756,0,-3.743,0,0.032,0.00289,0.0,0.193,0.838,116.034,audio_features,7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,170888,4,Malaysia
12,we can't be friends (wait for your love),[66CXWjxzNUsdJxJ2JdwvnR],0.645,0.646,5,-8.334,1,0.0427,0.0615,3e-05,0.074,0.295,115.842,audio_features,51ZQ1vr10ffzbwIjDCwqm4,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/tracks/51ZQ1vr10ffzbwIjDCwqm4,https://api.spotify.com/v1/audio-analysis/51ZQ1vr10ffzbwIjDCwqm4,228639,4,Malaysia
13,Taste,[74KM79TiuVKeVCqs8QtB0B],0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,audio_features,5G2f63n7IPVPPjfNIGih7Q,spotify:track:5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/tracks/5G2f63n7IPVPPjfNIGih7Q,https://api.spotify.com/v1/audio-analysis/5G2f63n7IPVPPjfNIGih7Q,157280,4,Malaysia
14,That's What I Like,[0du5cEVh5yTK9QJze8zA0C],0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,audio_features,0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,206693,4,Malaysia
15,Rahsia Tuhan,[4fVYwG8RsbJsREFFniszhf],0.397,0.597,11,-7.617,1,0.0275,0.163,0.896,0.358,0.286,139.881,audio_features,6twyTAZjH3ap9GFkGukraz,spotify:track:6twyTAZjH3ap9GFkGukraz,https://api.spotify.com/v1/tracks/6twyTAZjH3ap9GFkGukraz,https://api.spotify.com/v1/audio-analysis/6twyTAZjH3ap9GFkGukraz,287072,4,Malaysia
16,Espresso,[74KM79TiuVKeVCqs8QtB0B],0.699,0.776,0,-5.282,1,0.0293,0.131,5e-06,0.205,0.708,103.963,audio_features,2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/tracks/2HRqTpkrJO5ggZyyK6NPWz,https://api.spotify.com/v1/audio-analysis/2HRqTpkrJO5ggZyyK6NPWz,175459,4,Malaysia
17,"One Of The Girls (with JENNIE, Lily Rose Depp)","[1Xyo4u8uXC1ZmMpatF05PJ, 250b0Wlc5Vk0CoUsaCY84M, 1pBLC0qVRTB5zVMuteQ9jJ]",0.264,0.64,8,-6.221,1,0.0442,0.0393,2e-06,0.151,0.19,84.828,audio_features,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685,4,Malaysia
18,Hanya Aku,[0zo8fkOQyrawuBfIhy99jb],0.451,0.509,0,-7.234,1,0.0292,0.745,0.0,0.131,0.171,157.978,audio_features,0hlZ8daapg8QHpHsDyaqbg,spotify:track:0hlZ8daapg8QHpHsDyaqbg,https://api.spotify.com/v1/tracks/0hlZ8daapg8QHpHsDyaqbg,https://api.spotify.com/v1/audio-analysis/0hlZ8daapg8QHpHsDyaqbg,200164,4,Malaysia
19,That’s So True,[4tuJ0bMpJh08umKkEXKUI5],0.554,0.808,1,-4.169,1,0.0368,0.214,0.0,0.159,0.372,108.548,audio_features,7ne4VBA60CxGM75vw0EYad,spotify:track:7ne4VBA60CxGM75vw0EYad,https://api.spotify.com/v1/tracks/7ne4VBA60CxGM75vw0EYad,https://api.spotify.com/v1/audio-analysis/7ne4VBA60CxGM75vw0EYad,166300,4,Malaysia
20,Tak Segampang Itu,[1JvbNeV9zG9Sew1JyaWsyx],0.506,0.438,5,-7.069,1,0.0268,0.759,9e-06,0.109,0.178,129.538,audio_features,26cvTWJq2E1QqN4jyH2OTU,spotify:track:26cvTWJq2E1QqN4jyH2OTU,https://api.spotify.com/v1/tracks/26cvTWJq2E1QqN4jyH2OTU,https://api.spotify.com/v1/audio-analysis/26cvTWJq2E1QqN4jyH2OTU,231100,4,Malaysia
21,Touch,[3c0gDdb9lhnHGFtP4prQpn],0.739,0.904,5,-2.655,0,0.0442,0.549,1e-05,0.0948,0.788,167.033,audio_features,6aJn7Cst74cj4lNIiPRgav,spotify:track:6aJn7Cst74cj4lNIiPRgav,https://api.spotify.com/v1/tracks/6aJn7Cst74cj4lNIiPRgav,https://api.spotify.com/v1/audio-analysis/6aJn7Cst74cj4lNIiPRgav,129883,4,Malaysia
22,penjaga hati,[6UgERnTHmjk3qXM9x5vzyO],0.509,0.359,2,-8.993,1,0.0279,0.879,0.0289,0.19,0.329,155.799,audio_features,6i9Ci0IN1q1GcnhdbKU7kZ,spotify:track:6i9Ci0IN1q1GcnhdbKU7kZ,https://api.spotify.com/v1/tracks/6i9Ci0IN1q1GcnhdbKU7kZ,https://api.spotify.com/v1/audio-analysis/6i9Ci0IN1q1GcnhdbKU7kZ,260346,4,Malaysia
23,Just the Way You Are,[0du5cEVh5yTK9QJze8zA0C],0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,audio_features,7BqBn9nzAq8spo5e7cZ0dJ,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,220734,4,Malaysia
24,Whiplash,[6YVMFz59CuY7ngCxTxjpxE],0.862,0.902,10,-2.953,0,0.0449,0.0925,0.0191,0.0803,0.736,126.006,audio_features,7Cnpb1vBbC46RgVyyKLH7p,spotify:track:7Cnpb1vBbC46RgVyyKLH7p,https://api.spotify.com/v1/tracks/7Cnpb1vBbC46RgVyyKLH7p,https://api.spotify.com/v1/audio-analysis/7Cnpb1vBbC46RgVyyKLH7p,183227,4,Malaysia
25,drunk text,[7hr9W3IjXcm3UlLY7guLk5],0.614,0.493,0,-5.356,1,0.0314,0.0676,0.0,0.113,0.176,94.784,audio_features,6EIMUjQ7Q8Zr2VtIUik4He,spotify:track:6EIMUjQ7Q8Zr2VtIUik4He,https://api.spotify.com/v1/tracks/6EIMUjQ7Q8Zr2VtIUik4He,https://api.spotify.com/v1/audio-analysis/6EIMUjQ7Q8Zr2VtIUik4He,187263,3,Malaysia
26,Rumah Singgah,[6FTLayBxjkQeanFdUusk1I],0.448,0.227,8,-10.666,1,0.0321,0.716,0.0,0.107,0.353,78.096,audio_features,3OTbh1VVrhebUzDor9r4pH,spotify:track:3OTbh1VVrhebUzDor9r4pH,https://api.spotify.com/v1/tracks/3OTbh1VVrhebUzDor9r4pH,https://api.spotify.com/v1/audio-analysis/3OTbh1VVrhebUzDor9r4pH,246731,4,Malaysia
27,I Wanna Be Yours,[7Ln80lUS6He07XvHI8qqHH],0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,audio_features,5XeFesFbtLpXzIVDNQP22n,spotify:track:5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/tracks/5XeFesFbtLpXzIVDNQP22n,https://api.spotify.com/v1/audio-analysis/5XeFesFbtLpXzIVDNQP22n,183956,4,Malaysia
28,Night Changes,[4AK6F7OLvEQ5QYCBNiQWHq],0.672,0.52,8,-7.747,1,0.0353,0.859,0.0,0.115,0.37,120.001,audio_features,5O2P9iiztwhomNh8xkR9lJ,spotify:track:5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/tracks/5O2P9iiztwhomNh8xkR9lJ,https://api.spotify.com/v1/audio-analysis/5O2P9iiztwhomNh8xkR9lJ,226600,4,Malaysia
29,double take,[70NcAr4ZtA3FAqU16iQZSb],0.656,0.436,8,-11.141,1,0.0744,0.845,0.0,0.221,0.196,109.239,audio_features,0QzuaeCEEOV40Pn7IvKEny,spotify:track:0QzuaeCEEOV40Pn7IvKEny,https://api.spotify.com/v1/tracks/0QzuaeCEEOV40Pn7IvKEny,https://api.spotify.com/v1/audio-analysis/0QzuaeCEEOV40Pn7IvKEny,171743,4,Malaysia
30,Rewrite The Stars (with James Arthur & Anne-Marie),"[4IWBUUAFIplrNtaOHcJPRM, 1zNqDE7qDGCsyzJwohVaoX]",0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944,audio_features,6mQLN3zRtAp6ovjusyYKrV,spotify:track:6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/tracks/6mQLN3zRtAp6ovjusyYKrV,https://api.spotify.com/v1/audio-analysis/6mQLN3zRtAp6ovjusyYKrV,218293,4,Malaysia
31,Please Please Please,[74KM79TiuVKeVCqs8QtB0B],0.675,0.586,9,-6.086,1,0.0531,0.257,0.0,0.104,0.621,107.015,audio_features,2tHwzyyOLoWSFqYNjeVMzj,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/tracks/2tHwzyyOLoWSFqYNjeVMzj,https://api.spotify.com/v1/audio-analysis/2tHwzyyOLoWSFqYNjeVMzj,186365,4,Malaysia
32,Pesan Terakhir,[6Sv2jkzH9sWQjwghW5ArMG],0.522,0.357,2,-8.579,1,0.0299,0.432,3e-06,0.094,0.14,120.049,audio_features,3FwQ3RYYEekzjEeL3jdpUZ,spotify:track:3FwQ3RYYEekzjEeL3jdpUZ,https://api.spotify.com/v1/tracks/3FwQ3RYYEekzjEeL3jdpUZ,https://api.spotify.com/v1/audio-analysis/3FwQ3RYYEekzjEeL3jdpUZ,261300,4,Malaysia
33,My Love Mine All Mine,[2uYWxilOVlUdk4oV9DvwqK],0.504,0.308,9,-14.958,1,0.0321,0.868,0.135,0.158,0.121,113.95,audio_features,3vkCueOmm7xQDoJ17W1Pm3,spotify:track:3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/tracks/3vkCueOmm7xQDoJ17W1Pm3,https://api.spotify.com/v1/audio-analysis/3vkCueOmm7xQDoJ17W1Pm3,137773,4,Malaysia
34,Nobody Gets Me,[7tYKF4w9nC0nq9CsPZTHyP],0.358,0.284,7,-8.285,1,0.0285,0.805,0.0,0.183,0.276,99.796,audio_features,5Y35SjAfXjjG0sFQ3KOxmm,spotify:track:5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/tracks/5Y35SjAfXjjG0sFQ3KOxmm,https://api.spotify.com/v1/audio-analysis/5Y35SjAfXjjG0sFQ3KOxmm,180853,3,Malaysia
35,"Good Luck, Babe!",[7GlBOeep6PqTfFi59PTUUN],0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,audio_features,0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu,https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu,https://api.spotify.com/v1/audio-analysis/0WbMK4wrZ1wFSty9F7FCgu,218424,4,Malaysia
36,Kill Bill,[7tYKF4w9nC0nq9CsPZTHyP],0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,audio_features,1Qrg8KqiBpW07V7PNxwwwL,spotify:track:1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/tracks/1Qrg8KqiBpW07V7PNxwwwL,https://api.spotify.com/v1/audio-analysis/1Qrg8KqiBpW07V7PNxwwwL,153947,4,Malaysia
37,POWER,[30b9WulBM8sFuBo17nNq9c],0.607,0.857,2,-3.287,1,0.301,0.164,0.0,0.211,0.732,179.749,audio_features,4XsJiRJQAK8TWcZCn0Dxlh,spotify:track:4XsJiRJQAK8TWcZCn0Dxlh,https://api.spotify.com/v1/tracks/4XsJiRJQAK8TWcZCn0Dxlh,https://api.spotify.com/v1/audio-analysis/4XsJiRJQAK8TWcZCn0Dxlh,143242,4,Malaysia
38,Pulang,[3uSnvyMAFJTm7XkZJFo0xP],0.406,0.596,8,-8.588,1,0.0369,0.0636,6e-06,0.0858,0.31,161.84,audio_features,1DVHCvTwuwtZrpYDV4irH5,spotify:track:1DVHCvTwuwtZrpYDV4irH5,https://api.spotify.com/v1/tracks/1DVHCvTwuwtZrpYDV4irH5,https://api.spotify.com/v1/audio-analysis/1DVHCvTwuwtZrpYDV4irH5,287478,3,Malaysia
39,Igloo,[4TEK9tIkcoxib4GxT3O4ky],0.916,0.609,11,-4.457,0,0.217,0.168,0.0,0.0906,0.873,139.912,audio_features,2DbDefRFJ5YOfXCKOeCJJh,spotify:track:2DbDefRFJ5YOfXCKOeCJJh,https://api.spotify.com/v1/tracks/2DbDefRFJ5YOfXCKOeCJJh,https://api.spotify.com/v1/audio-analysis/2DbDefRFJ5YOfXCKOeCJJh,131787,4,Malaysia
40,End of Beginning,[5p9HO3XC5P3BLxJs5Mtrhm],0.689,0.454,2,-7.643,1,0.0584,0.0351,0.00259,0.0707,0.912,159.982,audio_features,3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,https://api.spotify.com/v1/audio-analysis/3qhlB30KknSejmIvZZLjOD,159246,4,Malaysia
41,Timeless (with Playboi Carti),"[1Xyo4u8uXC1ZmMpatF05PJ, 699OTQXzgjhIYAHMy9RyPD]",0.769,0.722,11,-5.485,0,0.0507,0.0584,3e-06,0.111,0.57,119.973,audio_features,1Es7AUAhQvapIcoh3qMKDL,spotify:track:1Es7AUAhQvapIcoh3qMKDL,https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL,https://api.spotify.com/v1/audio-analysis/1Es7AUAhQvapIcoh3qMKDL,256000,4,Malaysia
42,Yellow,[4gzpq5DPGxSnKTe4SA8HAU],0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,audio_features,3AJwUDP919kvQ9QcozQPxg,spotify:track:3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg,https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg,266773,4,Malaysia
43,Locked out of Heaven,[0du5cEVh5yTK9QJze8zA0C],0.728,0.697,5,-4.125,1,0.0456,0.0556,0.0,0.282,0.87,143.986,audio_features,5g7sDjBhZ4I3gcFIpkrLuI,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI,https://api.spotify.com/v1/tracks/5g7sDjBhZ4I3gcFIpkrLuI,https://api.spotify.com/v1/audio-analysis/5g7sDjBhZ4I3gcFIpkrLuI,233653,4,Malaysia
44,Bagaimana Kalau Aku Tidak Baik Baik Saja,[5fS7aONqrIhiw6YzgKVOsd],0.463,0.455,2,-4.762,1,0.0283,0.782,0.0,0.124,0.325,129.999,audio_features,7d0k5WtISq16iBlNOPjhne,spotify:track:7d0k5WtISq16iBlNOPjhne,https://api.spotify.com/v1/tracks/7d0k5WtISq16iBlNOPjhne,https://api.spotify.com/v1/audio-analysis/7d0k5WtISq16iBlNOPjhne,231640,4,Malaysia
45,Igauan Malam,[3uSnvyMAFJTm7XkZJFo0xP],0.52,0.714,10,-7.843,1,0.0464,0.0194,0.000125,0.121,0.349,135.0,audio_features,68oey8CEp8hOD0ho0VsEqz,spotify:track:68oey8CEp8hOD0ho0VsEqz,https://api.spotify.com/v1/tracks/68oey8CEp8hOD0ho0VsEqz,https://api.spotify.com/v1/audio-analysis/68oey8CEp8hOD0ho0VsEqz,293895,4,Malaysia
46,Cherish (My Love),[36cgvBn0aadzOijnjjwqMN],0.714,0.821,4,-3.835,1,0.065,0.236,0.0,0.164,0.303,142.97,audio_features,21LtZQQMQYwVIxc9O9Ygq8,spotify:track:21LtZQQMQYwVIxc9O9Ygq8,https://api.spotify.com/v1/tracks/21LtZQQMQYwVIxc9O9Ygq8,https://api.spotify.com/v1/audio-analysis/21LtZQQMQYwVIxc9O9Ygq8,176854,4,Malaysia
47,Sailor Song,[1iCnM8foFssWlPRLfAbIwo],0.494,0.413,11,-10.432,1,0.0254,0.682,6.7e-05,0.193,0.273,94.938,audio_features,2262bWmqomIaJXwCRHr13j,spotify:track:2262bWmqomIaJXwCRHr13j,https://api.spotify.com/v1/tracks/2262bWmqomIaJXwCRHr13j,https://api.spotify.com/v1/audio-analysis/2262bWmqomIaJXwCRHr13j,211979,4,Malaysia
48,Seven (feat. Latto) (Explicit Ver.),"[6HaGTQPmzraVmaVxvz6EUc, 3MdXrJWsbVzdn6fe5JYkSQ]",0.79,0.831,11,-4.185,1,0.044,0.312,0.0,0.0797,0.872,124.987,audio_features,2HRgqmZQC0MC7GeNuDIXHN,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,https://api.spotify.com/v1/tracks/2HRgqmZQC0MC7GeNuDIXHN,https://api.spotify.com/v1/audio-analysis/2HRgqmZQC0MC7GeNuDIXHN,183551,4,Malaysia
49,UP - KARINA Solo,[6YVMFz59CuY7ngCxTxjpxE],0.777,0.781,6,-4.479,0,0.043,0.0137,3e-06,0.0466,0.382,98.97,audio_features,5sjnkOfTLCLNfkkchI2re2,spotify:track:5sjnkOfTLCLNfkkchI2re2,https://api.spotify.com/v1/tracks/5sjnkOfTLCLNfkkchI2re2,https://api.spotify.com/v1/audio-analysis/5sjnkOfTLCLNfkkchI2re2,166640,4,Malaysia
0,Jo Tum Mere Ho,[4gdMJYnopf2nEUcanAwstx],0.46,0.302,1,-12.934,0,0.0398,0.661,0.0,0.293,0.176,123.871,audio_features,0eCajpR75pDW0r64U6hP2x,spotify:track:0eCajpR75pDW0r64U6hP2x,https://api.spotify.com/v1/tracks/0eCajpR75pDW0r64U6hP2x,https://api.spotify.com/v1/audio-analysis/0eCajpR75pDW0r64U6hP2x,251814,5,Pakistan
