artists,followers,genres,name,popularity,country
0ys2OFYzWYB5hRDLCsBqxt,12762182,"corrido, corridos tumbados, sad sierreno, sierreno",Fuerza Regida,91,Mexico
0ys2OFYzWYB5hRDLCsBqxt,12762182,"corrido, corridos tumbados, sad sierreno, sierreno",Fuerza Regida,91,Mexico
1HY2Jd0NmPuamShAr6KMms,33135954,"art pop, dance pop, pop",Lady Gaga,92,United States
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,United States
7yCGrS6Xh3UngvY6Ad5sMJ,2160139,"corrido, corridos tumbados, musica mexicana, norteno, sad sierreno",LEGADO 7,71,Mexico
163DQlpiiNqxgn2m4WsD3e,36932,,Kane Rodriguez,67,Mexico
12GqGscKJx3aE4t07u7eVZ,17765744,"corridos tumbados, sad sierreno",Peso Pluma,93,Mexico
5eumcnUkdmGvkvcsx1WFNG,2699407,corrido,Tito Double P,91,Mexico
3p8PwzenE7ktd4BVFuQzMD,467383,"corrido, musica sinaloense, sierreno",La Receta,74,Mexico
0ys2OFYzWYB5hRDLCsBqxt,12762182,"corrido, corridos tumbados, sad sierreno, sierreno",Fuerza Regida,91,United States
0T8Ix53aIN4F7aEKj4EnKy,1016626,corrido,Jasiel Nuñez,79,Mexico
12GqGscKJx3aE4t07u7eVZ,17765744,"corridos tumbados, sad sierreno",Peso Pluma,93,Mexico
7hDt3OE2ubsKzO9rMYPXox,123877,,emmanuellcortess_,67,Mexico
7Gi6gjaWy3DxyilpF1a8Is,20823236,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Junior H,91,Mexico
3eVa5w3URK5duf6eyVDbu9,8390154,k-pop,ROSÉ,86,United States
0du5cEVh5yTK9QJze8zA0C,63309572,"dance pop, pop",Bruno Mars,96,United States
3E12tRURRvPfHz0hAMCFYc,454232,"trap boricua, trap latino, urbano latino",Omar Courtz,81,Mexico
54seKvtsZauR1iauN0ptpo,324057,"trap latino, urbano latino",De La Rose,79,Mexico
1bfl0AU8SqmLkElptOprhC,7326680,"banda, musica mexicana, norteno, sad sierreno",Julión Álvarez y su Norteño Banda,86,Mexico
0elWFr7TW8piilVRYJUe4P,16579996,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno",Natanael Cano,89,Mexico
5bSfBBCxY8QAk4Pifveisz,7691503,"banda, musica mexicana, norteno",La Arrolladora Banda El Limón De Rene Camacho,82,Mexico
2LRoIwlKmHjgvigdNGBHNo,15038803,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",Feid,92,Mexico
7jAs1uPnpfNmT6e5qtEPxq,69102,,ATL Jacob,74,Mexico
790FomKkXshlbRYZFtlgla,52566729,"reggaeton, reggaeton colombiano, urbano latino",KAROL G,91,Mexico
2LRoIwlKmHjgvigdNGBHNo,15038803,"colombian pop, pop reggaeton, reggaeton, reggaeton colombiano, trap latino, urbano latino",Feid,92,Mexico
6ndLrsgT3MV5CNxIrW71fw,106752,,DFZM,72,Mexico
3m5qlPf2OkihLz3dRYnkPA,564619,"colombian pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",Ovy On The Drums,82,Mexico
1vyhD5VmyZ7KMfW5gqLgo5,37479301,"reggaeton, reggaeton colombiano, trap latino, urbano latino",J Balvin,88,Mexico
1r4hJ1h58CWwUQe3MxPuau,35216456,"latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",Maluma,88,Mexico
7j6DKwmjbxvpQO8h914uEz,3306628,"reggaeton, trap colombiano, trap latino, urbano latino",Ryan Castro,82,Mexico
1TA5sGRlKUJXBN4ZyJuDIX,5620070,"reggaeton, urbano latino",Blessd,84,Mexico
1r4hJ1h58CWwUQe3MxPuau,35216456,"latin pop, reggaeton, reggaeton colombiano, trap latino, urbano latino",Maluma,88,Mexico
66ihevNkSYNzRAl44dx6jJ,13914822,"corrido, musica mexicana, sad sierreno, sierreno",Carin Leon,87,Mexico
