artists,followers,genres,name,popularity,country
2sWf9Tj6EsTxURcgil3NTG,39594,,Greg Kurstin,60,Pakistan
1yMP2gzEFgUkib4khXN6hi,335340,"desi emo rap, urdu hip hop",Taimour Baig,59,Pakistan
7rEwKApsZMo8cXVxAndmvD,83642,,Raffey Anwar,56,Pakistan
01PyusFVbXgoD5Kl1mR8CC,1319667,"desi hip hop, pakistani hip hop, urdu hip hop",Young Stunners,60,Pakistan
3mGW1eoqwNtCxd8R3hIOM5,959657,"desi hip hop, pakistani hip hop, urdu hip hop",Talhah Yunus,64,Pakistan
1qyXgLYCg0osV4glEYuQIv,103994,,Danny,60,Pakistan
1uY9B9QroF5K8wPyeEO1QN,14232,,Sagar,68,Pakistan
3atMq790wQ7IqjeSO0HFeP,242685,"pakistani indie, pakistani rock",Bayaan,55,Pakistan
1chOgh5tgwfiyJ2zhUHwBj,914825,opm,Dionela,75,Philippines
3z0IVhtuFvt9VYUZGT98PU,251785,opm,Jay R,68,Philippines
6AvnL2gWjNYs1hRVJx4huK,890521,opm,Maki,72,Philippines
6rTxLeff3t3rivZ3rabRpw,37498,,Robledo Timido,64,Philippines
6zO1dZ40fTZ5hY9NnnRJSk,193449,,yung kai,69,Philippines
0WleeEe3UurwlNbDGhb5Yz,840571,"opm, pinoy hip hop, pinoy r&b, tagalog rap",ALLMO$T,63,Philippines
3wbCeEPAW6po7J46netxMT,1336710,opm,Up Dharma Down,68,Philippines
7LvDTuFCBv08xm6u1pOMK0,3443470,"cdo indie, opm, pinoy singer-songwriter",TJ Monterde,73,Philippines
1mcqfNCReSFxun2vIWvC28,1263905,opm,KZ Tandingan,66,Philippines
7uDdl5V5AETSFY7K3muu22,6116486,"cdo indie, opm, p-pop",Arthur Nery,73,Philippines
61nn6nOoLWjVC1ER2qFAvN,1405514,"opm, pinoy city pop",Cup of Joe,72,Philippines
09Xydf4dlkr29dH99DmsvQ,562637,"opm, pinoy singer-songwriter",Janine,65,Philippines
1hMAGfvamVXuSWBFQRFMeq,298890,"opm, pinoy indie, pinoy rock",Over October,62,Philippines
20wkVLutqVOYrc0kxFs7rA,7372380,canadian contemporary r&b,Daniel Caesar,87,Philippines
1U1el3k54VvEUzo3ybLPlM,8154368,colombian pop,Kali Uchis,86,Philippines
5GVk1KCKa1tdHRev4bMw7V,1995242,opm,NOBITA,63,Philippines
1DlYnIiliftt6R21Y5NOW2,3423207,opm,Adie,69,Philippines
4qPhnQfRgdgcZEdXgENOnr,119458,opm,Janine Berdin,62,Philippines
2WzWSpOB41g3gb78Raj6RK,354731,"pinoy hip hop, tagalog rap",gins&melodies,64,Philippines
4zpGxqF6oI1h3f6Md2v42T,3490259,,Hev Abi,76,Philippines
3Y7RZ31TRPVadSFVy1o8os,8012317,"r&b, rap",H.E.R.,77,Philippines
3AQRLZ9PuTAozP28Skbq8V,8328787,"celtic rock, pop",The Script,78,Philippines
3C1ER0cuXc8dLtaI8RvLI6,48378,pinoy singer-songwriter,Eliza Maturan,60,Philippines
3d0hhzHPK0jA5mKTeFIZc5,689664,,Realest Cram,66,Philippines
57yOAX6apIrclpBG736Uy2,432374,"pinoy hip hop, tagalog rap",CK YG,63,Philippines
0DpLoyGVbhOHNR3ht2oO9y,569422,"opm, pinoy city pop",Calein,61,Philippines
2XHTklRsNMOOQT56Zm3WS4,3730910,"opm, pinoy reggae",Parokya Ni Edgar,70,Philippines
7dFzqx2qyelGPiBKmdSEOT,863182,"opm, p-pop, pinoy singer-songwriter",Rob Deniel,65,Philippines
1EUmQM6xgUQLUkJVcvSdey,2095083,opm,Orange & Lemons,66,Philippines
24fEOzlKhgSNLIcy9NdmwH,437901,"deep neofolk, opm, pinoy r&b",James Reid,62,Philippines
4gvjmrtzydbMpyJaXUtwvP,513902,social media pop,Addison Rae,76,Singapore
4Rxn7Im3LGfyRkY2FlHhWi,10039954,"dance pop, pop",Nick Jonas,67,Philippines
0NIIxcxNHmOoyBx03SfTCD,2883916,"alternative r&b, dance pop, metropopolis, pop, r&b",Tinashe,74,Philippines
3zdzuFF7IkJWWKLsIwAlzf,5093,,Bee Remix,45,Saudi Arabia
7CLlOKuKAmd7uuSDeyLN0M,8123,,umiy,35,Saudi Arabia
6nJJCgVQZCwUDgKsIwWNjM,1262,,Hassan El Rassam,43,Saudi Arabia
3LTg1uDlzgeNpapZviVVAF,17134,,Nasrat Al Bader,47,Saudi Arabia
2sSGPbdZJkaSE2AbcGOACx,1737134,"bedroom pop, la indie",The Marías,80,Saudi Arabia
6U4hHMBYGDF1f98bGjxC8U,618042,khaliji,Ayed,54,Saudi Arabia
748f0zL5X2KNapx8K93SUq,470106,"khaleeji iraqi, khaliji",Saif Amer,46,Saudi Arabia
059BiSwXatlPKBSOWG6gIV,4419,,Kstr,38,Saudi Arabia
44eguFvAUWt2jsI2ZYWDYj,8594,,Qaed Helmy,40,Saudi Arabia
74KWopgkBxKlwFCAa6UawR,8501,,74 Original Suppa,44,Saudi Arabia
2yLjdrrnFBawKrwLrNLyi7,6004,,DEE PRODUCTION,41,Saudi Arabia
0Y5tJX1MQlPlqiwlOH1tJY,34910223,"rap, slap house",Travis Scott,94,Saudi Arabia
6DPTJXd1omQ1oTiR1Vy9CZ,7895,,Sabah Mahmod,41,Saudi Arabia
5cLIxAVjEMmvPOZviDlhO4,2415,,Aws Al Saber,36,Saudi Arabia
1QAJqy2dA3ihHBFIHRphZj,13638070,"ambient pop, dream pop, el paso indie, shoegaze",Cigarettes After Sex,87,Saudi Arabia
4PQeohrT8GInzKC3wJFGLa,46981,khaleeji iraqi,Tayseer Al Safeer,36,Saudi Arabia
2vPnS0IpayC2RVFuQA08R4,216540,"gym phonk, krushfunk",2KE,73,Saudi Arabia
4jM6R2LK78dVTqHVUoA4li,38503,gym phonk,808iuli,70,Saudi Arabia
7CvTknweLr9feJtRGrpDBy,1184551,reggaeton chileno,FloyyMenor,84,Saudi Arabia
1Yj5Xey7kTwvZla8sqdsdE,4438239,"mambo chileno, trap latino, urbano chileno, urbano latino",Cris Mj,87,Saudi Arabia
1Sdc6ySbIvzO0X9vbyHzWm,220746,"krushfunk, polish phonk",Ogryzek,75,Saudi Arabia
2YZyLoL8N0Wb9xBt1NhZWg,34810650,"conscious hip hop, hip hop, rap, west coast rap",Kendrick Lamar,97,Saudi Arabia
3j2RV0vrjqFRwKVrV2aWr7,3413,,Astknan Maghribi,41,Saudi Arabia
7ITMCzIU9uII8gwRg8JAhc,3680586,"krushclub, sigilkore",Odetari,80,Saudi Arabia
0PCCGZ0wGLizHt2KZ7hhA2,1014311,,Artemas,79,Saudi Arabia
0Y6dVaC9DZtPNH4591M42W,8667036,pov: indie,TV Girl,84,Saudi Arabia
4Ga1P7PMIsmqEZqhYZQgDo,8160362,"melodic rap, pluggnb, rap",Lil Tecca,83,Saudi Arabia
3pc0bOVB5whxmD50W79wwO,3818227,chill r&b,keshi,78,Singapore
06HL4z0CvFAxyc27GXpf02,127212154,pop,Taylor Swift,100,Singapore
3Y7gOnKYWfQlEdgXag0Z6W,81000,,Regina Song,60,Singapore
2FXC3k01G6Gw61bmprjgqS,8109432,"irish singer-songwriter, modern rock, pop, pov: indie",Hozier,86,Singapore
6fOqdhRNsMQqtwRwgo3NUv,93285,malaysian mandopop,Firdhaus,64,Taiwan
0czbvTRVGHfCdRsJLxbBGQ,27579,,DIOR 大穎,58,Taiwan
6RHTUrRF63xao58xh9FXYJ,4838201,k-pop girl group,IVE,74,Singapore
1Cs0zKBU1kc0i8ypK3B9ai,26498223,"big room, dance pop, edm, pop, pop dance",David Guetta,90,Singapore
6Ff53KvcvAj5U7Z1vojB5o,2764930,"boy band, dance pop, pop",*NSYNC,77,Singapore
2elBjNSdBE2Y3f0j1mjrql,6337720,"c-pop, mandopop, taiwan pop, zhongguo feng",Jay Chou,76,Taiwan
5LKh6CH11tVjyXpxz2NjFW,15526,,邱軍,54,Taiwan
0Awqm7GXGiBp8fJNGvywra,185156,"mandopop, taiwan indie",理想混蛋,60,Taiwan
1arCVYXeStgCY2UazBNBLK,196806,,TZUYU,60,Taiwan
4TcOznbEZBqev21LzAH4KE,424778,"mandopop, taiwan pop",高爾宣 OSN,60,Taiwan
1xCrrnnj9xif5G0y3ie5dM,131935,chinese r&b,Patrick Brasca,58,Taiwan
3n16EAnJtz6SZGx2zJssrI,189935,"mandopop, taiwan indie, taiwan pop, taiwan punk",Amazing Show,56,Taiwan
5ZxRmJ21NzjxD2ZGBxi7um,46783,"taiwan pop, taiwan singer-songwriter",陳華,55,Taiwan
0Y2AcMPMpeuPXtPQGVvRBq,467960,korean trap,Lee Young Ji,64,Taiwan
2CQZr2RPZmrcvDnaod1ldC,2023148,k-pop,D.O.,66,Taiwan
0PdNEiQ3MsJGCEgE13Tz60,387289,"chinese singer-songwriter, mainland chinese pop",Silence Wang,61,Taiwan
7rXM91kSsqGzvYANukdQJD,138564,,單依純,60,Taiwan
6g641431O1Xkl7HAs2yFEg,543348,"mandopop, taiwan indie, taiwanese indie",EggPlantEgg,56,Taiwan
5PNcqs6EtD6gSXgUiiJIUU,248886,taiwan singer-songwriter,颜人中,62,Taiwan
0ys2OFYzWYB5hRDLCsBqxt,12711223,"corrido, corridos tumbados, sad sierreno, sierreno",Fuerza Regida,91,Taiwan
4XpUIb8uuNlIWVKmgKZXC0,1707649,"k-pop, korean r&b",ZICO,67,Taiwan
7nqOGRxlXj7N2JYbgNEjYH,12502344,"k-pop, k-pop boy group",SEVENTEEN,82,Taiwan
0QHgL1lAIqAw0HtD7YldmP,11768238,"hip hop, miami hip hop, pop rap, rap",DJ Khaled,77,Taiwan
4wUR1NviIGE01yEfeLNkeV,52370,chinese viral pop,卢卢快闭嘴,54,Taiwan
2AfmfGFbe0A0WsTYm0SDTx,9990969,k-pop girl group,(G)I-DLE,75,Taiwan
6HvZYsbFfjnjFrWF950C9d,9648058,"k-pop, k-pop girl group",NewJeans,82,Taiwan
6H93wOohK6r1MwGh41Z4Nb,19927,taiwan pop,Ashin Chen,52,Taiwan
6JrR3zrG0NQiXb9N9XSyGb,1613032,"t-pop, thai pop, thai rock",Cocktail,66,Thailand
2F8QVTDDHb8n0cwR9ftxFs,815,,Q Flure,56,Thailand
7ltDVBr6mKbRvohxheJ9h1,8392090,"pop, r&b en espanol",ROSALÍA,81,Thailand
2LIk90788K0zvyj2JJVwkJ,3983971,"deep underground hip hop, hip hop, kentucky hip hop, pop rap, rap",Jack Harlow,82,Vietnam
1xrRqVDsJaZPw0sXme5i2T,357956,t-pop,PP Krit,60,Thailand
3Q5Qep7ytrjVleNnMnntgQ,748226,k-pop,TEN,63,Thailand
0XkEUMM4lJHAzfTK9vR0cu,917222,"t-pop, thai indie pop, thai pop",Violette Wautier,60,Thailand
2DaMrZndfGgM3yd9ivadRC,534287,"t-pop, thai pop",Lipta,60,Thailand
5zSQoNQ9o2dnT1LPTzDxg7,277165,"t-pop, thai indie pop",Mirrr,61,Thailand
5pokGZ1K9Hr6etaKPDxSG8,1470095,t-pop,THE TOYS,62,Thailand
6chmC6o0wvACYVGTITw3Pz,1396204,t-pop,NONT TANONT,64,Thailand
6HEMZkIMQAPnd36iLsUlTx,307294,t-pop,PUN,65,Thailand
1aEKvjRnbf1laB7DVXFqsG,328331,t-pop,fellow fellow,62,Thailand
1qveov8f3HXFhDIWtFO5tG,38098,t-pop,guncharlie,56,Thailand
1Twi7NfmUzbXF7lEMaGCqF,851317,"t-pop, thai indie pop",Ink Waruntorn,58,Thailand
52VcFYcq5kJEaRYgy58ouW,154585,"t-pop, thai rock",Paper Planes,56,Thailand
5RQZVhw9dwZYc10QQfNMf1,473121,,JOEY PHUWASIT,54,Thailand
2xsBUJ327d3iC1LvL5hYrQ,433968,"t-pop, thai indie rock",YEW,58,Thailand
5xq3BK55BJmutN0X7eTyQB,1185271,t-pop,Jeff Satur,63,Thailand
61hVICScGPBw0WmGPqWVRE,9856,,เล็กสเร็น,49,Thailand
2SWWw5uB9cO5m7zJQZqwmr,1277000,"t-pop, thai indie pop",BOWKYLION,59,Thailand
5ghOUzxpnQmnPQDwC1thIz,19664,,ASIA7,51,Thailand
2XiaPu2j4nBMhF8pIlt6Bk,222988,t-pop,AYLA's,55,Thailand
0UAiHanBWs5vRM1tSPf2RJ,188381,t-pop,No One Else,58,Thailand
1ssEwBiz4ZKrbgR6o8vOeg,939488,"greek house, t-pop, thai indie pop, thai indie rock",Polycat,60,Thailand
1qAOsY7jv9GFTv4HoVof5P,2052845,"t-pop, thai indie pop",Three Man Down,62,Thailand
0OjRa6r1EIPF5RZPy1SGz9,663859,"deep german indie, t-pop, thai pop",Musketeers,61,Thailand
5kU6FKYW7YBB2ikPQnk8cS,317227,"t-pop, t-pop boy group",BUS,60,Thailand
5RmQ8k4l3HZ8JoPb4mNsML,14976896,k-rap,Agust D,76,Thailand
4G5OlxtrOm9ADmu3VZgFbG,707777,"t-pop, thai hip hop, thai indie pop",MEYOU,58,Thailand
5PRW6j58xEEWL4DDVEITKT,1648677,turkce slow sarkilar,Dedublüman,75,Turkey
4ckLjJztj53Ifid7WHweBn,941424,turkish pop,Aleyna Tilki,69,Turkey
6bGOmNBU1AOgttgOjh0ldf,1414024,turkish hip hop,Ati242,79,Turkey
16GyR4WfCnIT2XST4ZLl2B,1185849,"turkish alt pop, turkish pop, turkish singer-songwriter",Melike Şahin,71,Turkey
4UW9Hdsrx9kX2HdJ90jRKM,315190,new school turkce rap,Era7capone,71,Turkey
15AZJFNrXtIN4Nk8BIOnS2,1454685,"turkish hip hop, turkish trap",Batuflex,69,Turkey
6WpmH4J0R74ZkHtgm7JLvM,17527,new school turkce rap,Narco,64,Turkey
1GMwSpFzrLd12jUX15bHB6,2454002,turkce drill,BLOK3,76,Turkey
4TofTRvEUQsznrSPnYnHx9,26214,,Afra,62,Turkey
37kh4W61I9Gm5R3hOFfIG9,16959,,NASTEISHA,60,Turkey
1CcZoULzFHa8Uhwo6OlQcp,4383878,turkish pop,Semicenk,76,Turkey
1hgaXjbAcED2p80Lj8dzXT,1425822,"turkish hip hop, turkish trap",Canbay & Wolker,65,Turkey
1Tjaa3WWIVU00kfZ8Dvpcl,853892,turkish hip hop,ElMusto,66,Turkey
5W2dGRPmYetOpUIpErUtD3,780753,"turkce drill, turkish hip hop",Organize,64,Turkey
6wxh9aTFgTS4OiyYlnQBq6,1441135,turkish pop,Bengü,68,Turkey
4StjyzjcmZ7a9QncHVf0pu,1731131,"deep turkish pop, persian pop, turkish pop",Simge,70,Turkey
4YLcK0MEyqFkdyyzbPTWrs,374934,"turkish alt pop, turkish rock",Can Kazaz,61,Turkey
7ictQXHIBmXODb4ykTI95n,628541,"karadeniz pop, karadeniz turkuleri, turkish pop",Yusuf Güney,59,Turkey
6xqA7u7TxHUYJp6Ww1XgNx,177254,new school turkce rap,Jeff Redd,65,Turkey
4XP7cGw4t8BqZ8Du5q3bHg,3018006,"turkish alt pop, turkish pop, turkish rock",Emir Can İğrek,70,Turkey
4li4dx5mFgZlMVeHlARBHP,667768,"turkish instrumental, turkish pop, turkish singer-songwriter",Nazan Öncel,62,Turkey
46zuW8tHxwahYn7VNMgYTa,1609362,turkish pop,Yalın,71,Turkey
0uHvlWnhRpaomF4e9IZHLy,232009,"turkish hip hop, turkish pop",Doğu Swag,64,Turkey
4i4ALRtQQmFxn3BCIB6iC0,1542517,"turkce slow sarkilar, turkish pop",Göksel,66,Turkey
0V2oXYR7DtrZAEFeILRW2r,3269429,"turkce drill, turkish trap",Lvbel C5,75,Turkey
17EAWIoXAMU9Vo9xRrdZQ0,154859,,AKDO,68,Turkey
0KOSzgkMlkeowt1tgIg6ca,1838051,turkish hip hop,Heijan,67,Turkey
3NPQ2qMGXAR0g1COJxuZ8r,724915,"turkce drill, turkish hip hop",Muti,66,Turkey
50z4meqYMvVCXEv2jDneDN,1776303,turkish pop,Tuğçe Kandemir,63,Turkey
1F2v33FQTavJyaD7ZsyhdA,1773353,turkish pop,Gülşen,71,Turkey
53oeVgECSa18dkHBQ9X6Eh,2112818,turkish pop,Murat Boz,65,Turkey
1kRAeenoDZ5jBdzboZQuKa,391584,turkish singer-songwriter,Emre Fel,66,Turkey
6dDaXbE1caD65TONToYXYx,1054087,turkish pop,Murat Dalkılıç,65,Turkey
7CLojerj7StFcAX03tA8Pc,111061,,M Lisa,66,Turkey
57g2v7gJZepcwsuwssIfZs,2228148,"indie viet, rock viet, v-pop, vietnamese singer-songwriter",Vũ.,67,Vietnam
2nSO7JYDbJrYbJmP39qUzj,1159195,"v-pop, vietnamese hip hop",Binz,62,Vietnam
3diftVOq7aEIebXKkC34oR,1236094,"indie viet, v-pop, vietnamese hip hop, vietnamese melodic rap",tlinh,68,Vietnam
6TITnFVRcl0AcZ4syE7Toe,1507958,vietnamese hip hop,Low G,67,Vietnam
2dC1IBU9NOD9xsQJ5RE7j7,18364,viet chill rap,Puppy,54,Vietnam
5xY6E5PMZNtz9jDvxTRiGI,92434,viet chill rap,Dangrangto,64,Vietnam
5HZtdKfC4xU0wvhEyYDWiY,1834864,"v-pop, vietnamese hip hop",HIEUTHUHAI,71,Vietnam
3y6Lfjkrdn5TgkbgDxbpvM,15689,"rock viet, viet chill rap",marzuz,56,Vietnam
4wZ6awunqaaVLl5j0WpDFu,374558,,"ANH TRAI ""SAY HI""",71,Vietnam
4KPyQxL1zqEiBcTwW6c9HE,167457,,Dương Domic,64,Vietnam
6zUWZmyi5MLOEynQ5wCI5f,1085299,"indie viet, v-pop, vietnamese hip hop",Da LAB,63,Vietnam
27RoKwun6jKycKbH2iYUFU,18817,indie viet,Minh Tốc & Lam,54,Vietnam
3oD2yI1g6aT3KawHD8ZYaU,11253,,TeuYungBoy,55,Vietnam
3rSAej8VUifF02zpsGjsRZ,832,,DONAL,54,Vietnam
1Qia4CTwh6x0CZbD0079zi,58097,v-pop,CoolKid,59,Vietnam
1W2pigH6UYwuTuFbwoSfVZ,353778,v-pop,RHYDER,65,Vietnam
0iqum9KAHh3LkgDhuqvTxM,36269,v-pop,Song Luân,58,Vietnam
6EybZ5zwPNEtEngfrEMevN,145481,v-pop,JSOL,61,Vietnam
5pyjjs1k7keBTqwhkVs7MA,65,,Trần Đăng Dương,52,Vietnam
5dfZ5uSmzR7VQK0udbAVpf,6116940,"v-pop, vietnamese idol pop, vietnamese melodic rap",Sơn Tùng M-TP,65,Vietnam
5jTFNkoZebPnX90CbB3F2A,851342,v-pop,MONO,57,Vietnam
0CO1IZAPmgTbkfXvcRCLsL,53773,,BAN,53,Vietnam
5ulyphh5uJrH4Gb1JpSMkV,164410,vietnamese hip hop,HURRYKNG,62,Vietnam
4fg8aMZ23d2bxKz7r2vt9v,187134,"v-pop, vietnamese hip hop",Negav,64,Vietnam
13c4ijEkXNvEFoxGxwp5Su,108429,v-pop,Pháp Kiều,62,Vietnam
40JnMfFlpwqBnWitkL96g4,172056,v-pop,Isaac,57,Vietnam
1L1VfizWn4DkFt602yD80U,949188,v-pop,ERIK,61,Vietnam
62D1qvKkvUCvXEtY1xwRfo,118912,v-pop,Anh Tú Atus,57,Vietnam
5lAfakPZgxFKgiJD6xAF1G,510362,v-pop,Orange,59,Vietnam
2rKtPYcwYmevNcaqzJOwvf,131819,"v-pop, vietnamese hip hop",MANBO,57,Vietnam
1OIYKbmhG0RxPXvVPNj3NN,254928,"indie viet, v-pop, vietnamese melodic rap",Madihu,54,Vietnam
0slOzRzTQb1RBBVJbvRITP,220079,v-pop,Quang Hùng MasterD,62,Vietnam
5M3ffmRiOX9Q8Y4jNeR5wu,562725,"v-pop, vietnamese hip hop, vietnamese melodic rap",Wren Evans,60,Vietnam
0hy8mfXxfD8kQ6MRQkDVrn,22047,vietnamese hip hop,itsnk,58,Vietnam
4bPYvyUn1mWwUwIW57oST2,186181,"v-pop, vietnamese hip hop",Emcee L (Da LAB),55,Vietnam
1Tdy7LZnrufTyuEbgDi1D8,985,,Muộii (Starry Night),50,Vietnam
1pKPrziZw7C4GvOlBIXqP5,121568,,Captain,59,Vietnam
30eFAXoU2kTjJPf2cq80B8,359470,"v-pop, vietnamese hip hop, vietnamese melodic rap",WEAN,61,Vietnam
4RPhZ2g5GYff0hKNBlZKXh,64657,v-pop,Ali Hoàng Dương,58,Vietnam
2aQnC3DbZB9GbauvhAw7ve,1419168,"v-pop, vietnamese idol pop",AMEE,62,Vietnam
1zSv9qZANOWB4HRE8sxeTL,1106838,"v-pop, vietnamese hip hop, vietnamese melodic rap, vietnamese trap",RPT MCK,63,Vietnam
6NF9Oa4ThQWCj6mogFSrVD,1453048,"indie viet, v-pop",W/N,60,Vietnam
6V1SwiosQqf5XvmoTMCGa9,261385,cantopop,Dear Jane,57,Vietnam
0dBcEvEklr1jx4uZuhFX5e,238010,,Ronboogz,61,Vietnam
2ZjO6APYelcHcLd2pWMx8x,247,,Badbies,48,Vietnam
5Kh0ta0UY4uJ4g2CIdq9V9,560670,v-pop,Phương Ly,57,Vietnam
0zo8kCJVktn7oPnzpkbC2p,71644,"v-pop, viet lo-fi",14 Casper,53,Vietnam
6hnfLIkvDl6pjlAe1YRGXY,14262,viet chill rap,Bon Nghiêm,53,Vietnam
7Cp2hGcriAaDUAWpXnSEwm,478019,"indie viet, v-pop",buitruonglinh,58,Vietnam
0XtC2d9ZVigYA7iMy5YkW0,43232,viet chill rap,2pillz,59,Vietnam
61ydMyohF67xBZmWSPA3YQ,384,,Chọn gì? Chọn đi!,42,Vietnam
5mPbBOU2KMFfStepNZ027p,45049,,OgeNus,52,Vietnam
5Xn0cJrrcslCWCzPXNTy54,3600,,PiaLinh,52,Vietnam
2NRcG7E1j2sSi8vnUzCcpi,646365,v-pop,Quân A.P,58,Vietnam
4cLYlDISnWaErAitB8kRph,44171,"v-pop, viet lo-fi",Quang Trung,55,Vietnam
3E0b68wCGYihuHBtlasfm9,21972,,Lâm Bảo Ngọc,53,Vietnam
7yquVKfxBuNFJbG9cy2R8A,734124,v-pop,Vũ Cát Tường,56,Vietnam
