artists,followers,genres,name,popularity
2YRyPiW98bpkARAS4B3OQP,1450726,"trap latino, urbano latino",Dei V,81
2O8vbr4RYPpk6MRA4fio7u,1434219,"trap latino, urbano espanol, urbano latino",SAIKO,77
1TtXnWcUs0FCkaZDPGYHdf,4574001,"latin hip hop, reggaeton, trap latino, urbano latino",Darell,78
3lY9Fxceu60W1rbon7PkuF,841313,"flamenco urbano, urbano espanol",Omar Montes,72
4bJh7sMPcVRiqe5jlnsWQV,1065548,"flamenco urbano, urbano espanol",DELLAFUENTE,71
5Q30fhTc0Sl0Q4C5dOjhhQ,151145,"spanish pop, tontipop",La La Love You,64
31IVfzTQ5bAPL8XMrO6dVx,34056,tontipop,Axolotes Mexicanos,57
0GgyFUpOyzWDRDqx8FCTDN,2222779,"reggaeton, trap latino, urbano latino",Baby Rasta,72
3RtNN1VnooWEn3KQk03DUL,8041358,"reggaeton, trap latino, urbano latino",Noriel,79
4CQdcx66F116k2db2Y0rjE,889040,"trap latino, urbano latino",Hades66,74
0NRMzT05nsc8mTm4iUvuHY,295514,"swedish idol pop, swedish pop",Molly Sandén,63
6RJXSfbIkEMoCJ8GAg2dVO,173328,"swedish idol pop, swedish pop",Victor Leksell,66
6rYEqmajzlhGVaayOJ2bpJ,331372,"swedish gangsta rap, swedish hip hop, swedish trap, swedish trap pop",Yasin,68
3M1eBsR4rSTcDAzYopumeG,173602,"swedish gangsta rap, swedish hip hop, swedish trap, swedish trap pop",Asme,66
2r9JAY6ISvp0VvZsT6cBJo,34460,"swedish hip hop, swedish trap pop",Shiro,62
4Ui11oqvDCTqw4fxX2XkFW,4589,,BoBa,53
1n3grwmOigAA2UYtlF91gc,4120,swedish trap pop,Malik Dalasi,53
73nQT8Arf05XV666SlvrVQ,23141,"barnmusik, barnsagor",Humlan Djojj,69
42OtrLDsfIE3pD915uvaju,3155,barnmusik,Josefine Götestam,68
6E4YKq2KF72sNDThe2TaE8,21730,swedish trap pop,Y4ska,60
2EWsHDexsSInArfFkhA2i6,102914,"swedish drill, swedish hip hop, swedish reggae, swedish trap, swedish trap pop",Jireel,64
5GT8ltnqVPe7Zf8Ynrb5mV,1395,,ROMANOS,55
55ZGFvikpNjQHvtTWS5aZF,164102,swedish pop,Bolaget,62
03SBMfoHX3EUENFwFoLN5i,62860,russelater,Soppgirobygget,63
1aA5OGASCVhznQYm71BMYg,46899,barnmusik,Babblarna,59
2Dor6diK1zw9BEluKBOdoA,134460,"swedish drill, swedish hip hop, swedish trap pop",23,65
6tTI20dSq7pg481D7Mkcak,9228,swedish eurodance,Prilla Generalen,53
4kUfJdASJDMPLuo1t1N2zi,81550,"swedish hip hop, swedish trap pop",Sarettii,59
3vHwJg9XHrACvX9ZlwV8pT,99318,"swedish gangsta rap, swedish hip hop, swedish trap, swedish trap pop",Adel,55
5ILMkt5lW4KAyTXMNYWaGF,78605,"swedish gangsta rap, swedish hip hop, swedish reggae, swedish trap pop",Dani M,57
04HqRx07Bv9gh7rsrMTqs7,321472,"classic swedish pop, swedish pop",Miss Li,63
2WBJQGf1bT1kxuoqziH5g4,757542,"deep house, house",Purple Disco Machine,73
7jEEE187pVG6InOxn03oA5,280738,swedish pop,Benjamin Ingrosso,68
3yDIp0kaq9EFKe07X1X2rz,155824,disco,Nile Rodgers,73
1OFOShsIbhy1l5x73yuVyB,889629,"dancehall, dancehall queen",Shenseea,68
0LVDX2sdKpfXwVmy52HLAc,11895,swedish trap pop,25,50
2uX5jeXMEK3YNrL1bwVWd1,445,,Fu3go,47
6yAKbgaSH283c7eAZVgk3P,67106,,LOAM,53
6RjsbK9T7d1UQD1PFEYYGt,92369,"epa dunk, swedish eurodance",FRÖKEN SNUSK,59
artists,followers,genres,name,popularity
7zLm9op6LgPqKL62d1FzhO,193794,"swedish hip hop, swedish trap pop",ADAAM,59
0MBLQbpbPvJ4oXM0Cj4aKR,47178,"dutch edm, lustrum, pop edm",Trobi,61
054fVwphDX8QB8Pm7IjRcL,213361,swedish pop,Hooja,59
5LKh6CH11tVjyXpxz2NjFW,14934,,邱軍,54
0Awqm7GXGiBp8fJNGvywra,183960,"mandopop, taiwan indie",理想混蛋,60
1arCVYXeStgCY2UazBNBLK,189878,,TZUYU,61
4TcOznbEZBqev21LzAH4KE,423293,"mandopop, taiwan pop",高爾宣 OSN,60
1xCrrnnj9xif5G0y3ie5dM,131119,chinese r&b,Patrick Brasca,58
3n16EAnJtz6SZGx2zJssrI,189183,"mandopop, taiwan indie, taiwan pop, taiwan punk",Amazing Show,57
5ZxRmJ21NzjxD2ZGBxi7um,46038,"taiwan pop, taiwan singer-songwriter",陳華,55
0Y2AcMPMpeuPXtPQGVvRBq,456557,korean trap,Lee Young Ji,64
2CQZr2RPZmrcvDnaod1ldC,2019965,k-pop,D.O.,66
0PdNEiQ3MsJGCEgE13Tz60,384710,"chinese singer-songwriter, mainland chinese pop",Silence Wang,61
7rXM91kSsqGzvYANukdQJD,136347,,單依純,60
6g641431O1Xkl7HAs2yFEg,541370,"mandopop, taiwan indie, taiwanese indie",EggPlantEgg,56
5PNcqs6EtD6gSXgUiiJIUU,245732,taiwan singer-songwriter,颜人中,62
4XpUIb8uuNlIWVKmgKZXC0,1694316,"k-pop, korean r&b",ZICO,67
7nqOGRxlXj7N2JYbgNEjYH,12468880,"k-pop, k-pop boy group",SEVENTEEN,82
0QHgL1lAIqAw0HtD7YldmP,11753815,"hip hop, miami hip hop, pop rap, rap",DJ Khaled,77
4wUR1NviIGE01yEfeLNkeV,51719,chinese viral pop,卢卢快闭嘴,54
2AfmfGFbe0A0WsTYm0SDTx,9961061,k-pop girl group,(G)I-DLE,75
6HvZYsbFfjnjFrWF950C9d,9589473,"k-pop, k-pop girl group",NewJeans,82
6H93wOohK6r1MwGh41Z4Nb,19737,taiwan pop,Ashin Chen,52
6JrR3zrG0NQiXb9N9XSyGb,1589182,"t-pop, thai pop, thai rock",Cocktail,65
2F8QVTDDHb8n0cwR9ftxFs,754,,Q Flure,56
7ltDVBr6mKbRvohxheJ9h1,8386670,"pop, r&b en espanol",ROSALÍA,81
2LIk90788K0zvyj2JJVwkJ,3971636,"deep underground hip hop, hip hop, kentucky hip hop, pop rap, rap",Jack Harlow,81
1xrRqVDsJaZPw0sXme5i2T,356961,t-pop,PP Krit,61
3Q5Qep7ytrjVleNnMnntgQ,747491,k-pop,TEN,63
0XkEUMM4lJHAzfTK9vR0cu,913680,"t-pop, thai indie pop, thai pop",Violette Wautier,59
2DaMrZndfGgM3yd9ivadRC,531891,"t-pop, thai pop",Lipta,59
5zSQoNQ9o2dnT1LPTzDxg7,275762,"t-pop, thai indie pop",Mirrr,61
5pokGZ1K9Hr6etaKPDxSG8,1466908,t-pop,THE TOYS,61
6chmC6o0wvACYVGTITw3Pz,1384571,t-pop,NONT TANONT,64
6HEMZkIMQAPnd36iLsUlTx,299177,t-pop,PUN,65
1aEKvjRnbf1laB7DVXFqsG,325235,t-pop,fellow fellow,62
1qveov8f3HXFhDIWtFO5tG,36462,t-pop,guncharlie,56
1Twi7NfmUzbXF7lEMaGCqF,847824,"t-pop, thai indie pop",Ink Waruntorn,58
52VcFYcq5kJEaRYgy58ouW,151667,"t-pop, thai rock",Paper Planes,56
5RQZVhw9dwZYc10QQfNMf1,471465,,JOEY PHUWASIT,54
2xsBUJ327d3iC1LvL5hYrQ,432314,"t-pop, thai indie rock",YEW,57
5xq3BK55BJmutN0X7eTyQB,1177152,t-pop,Jeff Satur,63
61hVICScGPBw0WmGPqWVRE,9385,,เล็กสเร็น,49
2SWWw5uB9cO5m7zJQZqwmr,1271583,"t-pop, thai indie pop",BOWKYLION,59
5ghOUzxpnQmnPQDwC1thIz,18966,,ASIA7,51
2XiaPu2j4nBMhF8pIlt6Bk,220943,t-pop,AYLA's,55
0UAiHanBWs5vRM1tSPf2RJ,186536,t-pop,No One Else,58
1ssEwBiz4ZKrbgR6o8vOeg,936187,"greek house, t-pop, thai indie pop, thai indie rock",Polycat,59
1qAOsY7jv9GFTv4HoVof5P,2047386,"t-pop, thai indie pop",Three Man Down,61
0OjRa6r1EIPF5RZPy1SGz9,657610,"deep german indie, t-pop, thai pop",Musketeers,61
artists,followers,genres,name,popularity
5kU6FKYW7YBB2ikPQnk8cS,309079,"t-pop, t-pop boy group",BUS,60
5RmQ8k4l3HZ8JoPb4mNsML,14972736,k-rap,Agust D,76
4G5OlxtrOm9ADmu3VZgFbG,704403,"t-pop, thai hip hop, thai indie pop",MEYOU,58
5PRW6j58xEEWL4DDVEITKT,1632044,turkce slow sarkilar,Dedublüman,75
4ckLjJztj53Ifid7WHweBn,933190,turkish pop,Aleyna Tilki,69
6bGOmNBU1AOgttgOjh0ldf,1374576,turkish hip hop,Ati242,79
16GyR4WfCnIT2XST4ZLl2B,1178196,"turkish alt pop, turkish pop, turkish singer-songwriter",Melike Şahin,71
4UW9Hdsrx9kX2HdJ90jRKM,302243,new school turkce rap,Era7capone,71
15AZJFNrXtIN4Nk8BIOnS2,1439221,"turkish hip hop, turkish trap",Batuflex,69
6WpmH4J0R74ZkHtgm7JLvM,17175,new school turkce rap,Narco,64
1GMwSpFzrLd12jUX15bHB6,2424008,turkce drill,BLOK3,76
4TofTRvEUQsznrSPnYnHx9,24606,,Afra,63
37kh4W61I9Gm5R3hOFfIG9,16386,,NASTEISHA,60
1CcZoULzFHa8Uhwo6OlQcp,4342980,turkish pop,Semicenk,76
1hgaXjbAcED2p80Lj8dzXT,1411157,"turkish hip hop, turkish trap",Canbay & Wolker,65
1Tjaa3WWIVU00kfZ8Dvpcl,845226,turkish hip hop,ElMusto,66
5W2dGRPmYetOpUIpErUtD3,777996,"turkce drill, turkish hip hop",Organize,64
6wxh9aTFgTS4OiyYlnQBq6,1435388,turkish pop,Bengü,68
4StjyzjcmZ7a9QncHVf0pu,1719278,"deep turkish pop, persian pop, turkish pop",Simge,70
4YLcK0MEyqFkdyyzbPTWrs,373781,"turkish alt pop, turkish rock",Can Kazaz,61
7ictQXHIBmXODb4ykTI95n,626743,"karadeniz pop, karadeniz turkuleri, turkish pop",Yusuf Güney,59
6xqA7u7TxHUYJp6Ww1XgNx,172016,new school turkce rap,Jeff Redd,65
4XP7cGw4t8BqZ8Du5q3bHg,3010589,"turkish alt pop, turkish pop, turkish rock",Emir Can İğrek,69
4li4dx5mFgZlMVeHlARBHP,667256,"turkish instrumental, turkish pop, turkish singer-songwriter",Nazan Öncel,62
46zuW8tHxwahYn7VNMgYTa,1596483,turkish pop,Yalın,71
0uHvlWnhRpaomF4e9IZHLy,225625,"turkish hip hop, turkish pop",Doğu Swag,64
4i4ALRtQQmFxn3BCIB6iC0,1536095,"turkce slow sarkilar, turkish pop",Göksel,66
0V2oXYR7DtrZAEFeILRW2r,3234906,"turkce drill, turkish trap",Lvbel C5,75
17EAWIoXAMU9Vo9xRrdZQ0,150760,,AKDO,69
0KOSzgkMlkeowt1tgIg6ca,1832915,turkish hip hop,Heijan,67
3NPQ2qMGXAR0g1COJxuZ8r,719217,"turkce drill, turkish hip hop",Muti,66
50z4meqYMvVCXEv2jDneDN,1770205,turkish pop,Tuğçe Kandemir,63
1F2v33FQTavJyaD7ZsyhdA,1764063,turkish pop,Gülşen,71
53oeVgECSa18dkHBQ9X6Eh,2107357,turkish pop,Murat Boz,65
1kRAeenoDZ5jBdzboZQuKa,379739,turkish singer-songwriter,Emre Fel,66
6dDaXbE1caD65TONToYXYx,1049734,turkish pop,Murat Dalkılıç,65
7CLojerj7StFcAX03tA8Pc,109725,,M Lisa,65
58UBmhZzNl22EI94dh9Gx0,15373,,OSTY,52
5BwbVAdT6rFF2vGVE8su2y,219403,ukrainian pop,Klavdia Petrivna,59
7lyYlIclaVEmE0rlSCwH3h,9672,,HOMINID,42
6yC7BVlGi7JXkpl0LsZeeS,5685,,CØV3R1st,41
6l5IEx62Nsc2k1QyfaWvEz,266442,ukrainian pop,Wellboy,53
64XGTiElvPUfmJjyWJnW8C,118542,"ukrainian pop, ukrainian viral pop",Parfeniuk,54
33xlLiptsAIW56IqRxaQoV,11339,ukrainian pop,Domiy,50
6NTzEgUmN1PIBIYEHhf1kS,1004011,"classic russian rock, ukrainian indie, ukrainian pop, ukrainian rock",Okean Elzy,58
2ojY7fXJxZQhg8Rx5e8h9G,296933,ukrainian post-punk,SadSvit,57
4AupETQEHkWQL9H3O6f9h8,93835,ukrainian viral pop,СТРУКТУРА ЩАСТЯ,49
6wbEgVlGqWb4I9tbMluu5Q,738424,"russian pop, ukrainian pop",MONATIK,51
7wl1m5vgWkCP3cqYVj2noM,396602,ukrainian pop,DOROFEEVA,55
5QFYXpPnIZPu2OSD9n8BVN,2527,,LEBIGA,41
artists,followers,genres,name,popularity
0PWfuxCvPtyeCLLWjf4EzJ,60349,ukrainian pop,CHEEV,52
11sIz9STeD6yVSuBaD8nMW,616768,"ukrainian edm, ukrainian pop",Artem Pivovarov,51
6fBUVJW6cDrYluXjnnRdY4,5163,ukrainian pop,OKS,42
5NR8eODM4CQ2X6rBuGpZ2B,17106,ukrainian pop,Геля Зозуля,49
19JYV5zLhGkyqClNjdSfdb,21996,"ukrainian pop, ukrainian rock",Adam,49
6fNkvAT7XRYuIynD5RTSLf,26970,,Kalush Orchestra,46
1nzgtKYFckznkcVMR3Gg4z,2620177,"social media pop, uk hip hop",KSI,71
6Xgp2XMz1fhVYe7i6yNAax,10002878,"melodic rap, rap, trap",Trippie Redd,83
1kyy6AW7C6Rr2jrYwz95Gi,46602,cumbia pop,Lira,56
338Grz8ebmeku4xVYVqUHQ,17223,,KINGTO,53
5TeBsszZQTyqBX4eDHdtNx,74513,plena uruguaya,LA NUEVA ESCUELA,56
3Pohtvl5MO8eQpaZVOrhUS,46637,plena uruguaya,La Deskarga,51
2sp0CxickfFJun08JtXgiA,12868,previa,Diel Paris,55
2IKdK6PbitvCiXt1t2bPU6,534277,rap uruguayo,Mesita,67
6uJKnn4CV4IIop8mg4kCUy,68204,"cumbia pop, cumbia uruguaya, plena uruguaya",Luana,53
2AbQwU2cuEGfD465wCXlg2,815731,"venezuelan hip hop, venezuelan rock",Rawayana,71
6fMZytDgX1Q9OV6ndSugym,796246,"trap venezolano, venezuelan hip hop",Akapellah,66
0rwGV1HhNWK2Ta4rjmlmtp,43895,trap venezolano,Junior Caldera,50
36KsCCwgI0Dep97yVJWmkK,616795,"colombian pop, gypsy jazz, latin alternative",Monsieur Periné,61
3tveA7l6PmZICdkhBPVvak,221,,Jerry Di,51
77iZVjeYoYSl5P0K9mIiUE,103657,"latin pop, trap latino, urbano latino",Haze,71
57g2v7gJZepcwsuwssIfZs,2216336,"indie viet, rock viet, v-pop, vietnamese singer-songwriter",Vũ.,67
2nSO7JYDbJrYbJmP39qUzj,1155198,"v-pop, vietnamese hip hop",Binz,62
3diftVOq7aEIebXKkC34oR,1223810,"indie viet, v-pop, vietnamese hip hop, vietnamese melodic rap",tlinh,68
6TITnFVRcl0AcZ4syE7Toe,1500116,vietnamese hip hop,Low G,66
2dC1IBU9NOD9xsQJ5RE7j7,16575,viet chill rap,Puppy,54
5xY6E5PMZNtz9jDvxTRiGI,83672,viet chill rap,Dangrangto,63
5HZtdKfC4xU0wvhEyYDWiY,1806273,"v-pop, vietnamese hip hop",HIEUTHUHAI,70
3y6Lfjkrdn5TgkbgDxbpvM,14093,"rock viet, viet chill rap",marzuz,54
4wZ6awunqaaVLl5j0WpDFu,351826,,"ANH TRAI ""SAY HI""",71
4KPyQxL1zqEiBcTwW6c9HE,152963,,Dương Domic,63
6zUWZmyi5MLOEynQ5wCI5f,1082451,"indie viet, v-pop, vietnamese hip hop",Da LAB,63
27RoKwun6jKycKbH2iYUFU,18521,indie viet,Minh Tốc & Lam,54
3oD2yI1g6aT3KawHD8ZYaU,10620,,TeuYungBoy,54
3rSAej8VUifF02zpsGjsRZ,785,,DONAL,53
1Qia4CTwh6x0CZbD0079zi,55385,v-pop,CoolKid,58
1W2pigH6UYwuTuFbwoSfVZ,342943,v-pop,RHYDER,65
0iqum9KAHh3LkgDhuqvTxM,34209,v-pop,Song Luân,58
6EybZ5zwPNEtEngfrEMevN,141352,v-pop,JSOL,61
5pyjjs1k7keBTqwhkVs7MA,63,,Trần Đăng Dương,52
5dfZ5uSmzR7VQK0udbAVpf,6089980,"v-pop, vietnamese idol pop, vietnamese melodic rap",Sơn Tùng M-TP,65
5jTFNkoZebPnX90CbB3F2A,846103,v-pop,MONO,57
0CO1IZAPmgTbkfXvcRCLsL,53034,,BAN,53
5ulyphh5uJrH4Gb1JpSMkV,158093,vietnamese hip hop,HURRYKNG,62
4fg8aMZ23d2bxKz7r2vt9v,179410,"v-pop, vietnamese hip hop",Negav,64
13c4ijEkXNvEFoxGxwp5Su,102440,v-pop,Pháp Kiều,62
40JnMfFlpwqBnWitkL96g4,169624,v-pop,Isaac,57
1L1VfizWn4DkFt602yD80U,946206,v-pop,ERIK,61
62D1qvKkvUCvXEtY1xwRfo,114982,v-pop,Anh Tú Atus,57
5lAfakPZgxFKgiJD6xAF1G,506062,v-pop,Orange,59
artists,followers,genres,name,popularity
2rKtPYcwYmevNcaqzJOwvf,129571,"v-pop, vietnamese hip hop",MANBO,57
1OIYKbmhG0RxPXvVPNj3NN,254130,"indie viet, v-pop, vietnamese melodic rap",Madihu,54
0slOzRzTQb1RBBVJbvRITP,208280,v-pop,Quang Hùng MasterD,62
5M3ffmRiOX9Q8Y4jNeR5wu,558734,"v-pop, vietnamese hip hop, vietnamese melodic rap",Wren Evans,60
0hy8mfXxfD8kQ6MRQkDVrn,21825,vietnamese hip hop,itsnk,58
4bPYvyUn1mWwUwIW57oST2,185376,"v-pop, vietnamese hip hop",Emcee L (Da LAB),55
1Tdy7LZnrufTyuEbgDi1D8,972,,Muộii (Starry Night),50
1pKPrziZw7C4GvOlBIXqP5,116931,,Captain,59
30eFAXoU2kTjJPf2cq80B8,354721,"v-pop, vietnamese hip hop, vietnamese melodic rap",WEAN,61
4RPhZ2g5GYff0hKNBlZKXh,62294,v-pop,Ali Hoàng Dương,58
2aQnC3DbZB9GbauvhAw7ve,1414042,"v-pop, vietnamese idol pop",AMEE,62
1zSv9qZANOWB4HRE8sxeTL,1102775,"v-pop, vietnamese hip hop, vietnamese melodic rap, vietnamese trap",RPT MCK,63
6NF9Oa4ThQWCj6mogFSrVD,1445536,"indie viet, v-pop",W/N,60
6V1SwiosQqf5XvmoTMCGa9,260554,cantopop,Dear Jane,57
0dBcEvEklr1jx4uZuhFX5e,233923,,Ronboogz,60
2ZjO6APYelcHcLd2pWMx8x,243,,Badbies,48
5Kh0ta0UY4uJ4g2CIdq9V9,558244,v-pop,Phương Ly,57
0zo8kCJVktn7oPnzpkbC2p,70562,"v-pop, viet lo-fi",14 Casper,53
6hnfLIkvDl6pjlAe1YRGXY,13828,viet chill rap,Bon Nghiêm,53
7Cp2hGcriAaDUAWpXnSEwm,475370,"indie viet, v-pop",buitruonglinh,58
0XtC2d9ZVigYA7iMy5YkW0,42644,viet chill rap,2pillz,59
61ydMyohF67xBZmWSPA3YQ,344,,Chọn gì? Chọn đi!,41
5mPbBOU2KMFfStepNZ027p,44371,,OgeNus,52
5Xn0cJrrcslCWCzPXNTy54,3544,,PiaLinh,51
2NRcG7E1j2sSi8vnUzCcpi,638485,v-pop,Quân A.P,58
4cLYlDISnWaErAitB8kRph,42901,"v-pop, viet lo-fi",Quang Trung,56
3E0b68wCGYihuHBtlasfm9,21326,,Lâm Bảo Ngọc,53
7yquVKfxBuNFJbG9cy2R8A,729864,v-pop,Vũ Cát Tường,56
