artists,followers,genres,name,popularity,country
0CPfPl6Fy7ueqMoxjZjmYb,2265,,Seun1401,47,South Africa
1YA6d3F7LilOsKSGYSB4Nm,449,,The Exclusive SA,43,South Africa
3S4T8XtipStwl34odXn1YS,316641,,Scotts Maphuma,67,South Africa
3YOKEbNmcMxvIDpZxw4jvn,1913,,Kabelo Sings,48,South Africa
6xcF2N2Z4NFVEkLCZluCLC,25974,,Bontle Smith,48,South Africa
2CsKNR9HBBs3bAswmPz825,38328,,2woshort,46,South Africa
16IdDbuertDHTGF9Si2eCN,2636,,Stompiiey,45,South Africa
2NJ4G5sIHIfma9PF2MO0yi,9347,,Khathapillar,46,South Africa
6KSYSas66s64PZDOnb6knq,17121,,Sol Phenduka,46,South Africa
0w5arbommuYnUMeXetmv17,14620,,Smash SA,50,South Africa
2Fotv9MULwrtOPORxgtRui,1175,,Kamoh Xaba,46,South Africa
2tqMDvoyXVbN7uF4ObOeJX,293585,maskandi,Mthandeni SK,56,South Africa
2KYeDbDn8hr0auXnbpKfvs,3893,,Lwah Ndlunkulu,43,South Africa
5kmceQl1Y7lveTVbcy5ycD,671346,gqom,Dlala Thukzin,58,South Africa
1raznef8uIDK0SAlPabb86,27230,gqom,Funky Qla,49,South Africa
5m5lgddffBHA2pv0m5E2Ro,255634,amapiano,Zee Nxumalo,58,South Africa
6jUYsFkr46ErYnMV82HgQ8,1363,,MK Productions,53,South Africa
241x5prRiXJmnk4vSGEHcr,60103,"maskandi, sepedi pop",Mjolisi,47,South Africa
4iKk928O7ApC51cf4q2mpO,2185,,Mnqobi yazo,43,South Africa
7lpGctutZNeN7UKIyEFbPg,84553,maskandi,Sminofu,56,South Africa
6qqNVTkY8uBg9cP3Jd7DAH,103084200,"art pop, pop",Billie Eilish,96,South Africa
5n0o0t9wgg6uzHqfVd2Yr1,49852,,CowBoii,60,South Africa
5MJ5f1XKD9yu7aWfG8OGjz,1542805,"amapiano, barcadi",Mellow & Sleazy,64,South Africa
3S4T8XtipStwl34odXn1YS,316641,,Scotts Maphuma,67,South Africa
4mexy8G8bBE7SBuAzTBLYr,14322,,Eltee,51,South Africa
5rnKcmn5XTpbD9OPEsrV1s,2585,,Novatron,48,South Africa
3aznFYhXZNLiZYfF2nIt6K,58572,maskandi,Umafikizolo,50,South Africa
0bQK92L70k52lgVCQX0mNp,1698,,Umashotana,43,South Africa
5EVpgXduYKQyggrs93bPby,27783,,Msongi,48,South Africa
3i9UjIGeZT2cRyltQrr8nj,225234,"afro soul, south african pop",Cici,50,South Africa
4QkKUb73NVonTlAZaShsuY,832024,amapiano,Sir Trill,53,South Africa
0DnvMgwUAfLV06uffraoeJ,426,,Dot Mega,45,South Africa
2krUPP3nMYoF1C5WX3yB7J,480445,"afro soul, south african pop",Q Twins,49,South Africa
1HGyQR41EokAZE5Dl4PtYc,42369,,Blaq Major,54,South Africa
68McnNC9twEtiynOAJRRgZ,836898,"amapiano, barcadi",Uncle Waffles,56,South Africa
0UDlBvCj6BwV8uYLf8zzKS,95428,,Royal MusiQ,53,South Africa
4IZr8UpEiuTNDf9a5atoco,4643,,OHP Sage,52,South Africa
22Bl1QCNEZvpqVwRPYscE4,511380,amapiano,Pcee,55,South Africa
1BC2o2RW9sGr2NB8jXlYQv,147283,underground amapiano,Officixl Rsa,51,South Africa
3kOjBD3iIxB2zeN4CFngxm,1144,,Danny Shades,42,South Africa
6qqNVTkY8uBg9cP3Jd7DAH,103084200,"art pop, pop",Billie Eilish,96,Egypt
1HY2Jd0NmPuamShAr6KMms,33083714,"art pop, dance pop, pop",Lady Gaga,92,Morocco
0du5cEVh5yTK9QJze8zA0C,63153139,"dance pop, pop",Bruno Mars,96,Morocco
16Sxr5Kd5KJIUXTUVtmVOV,17391,maskandi,Mshinwemali,49,South Africa
6OtlecLaA62XUdzRZDSeBz,3352,,Shenge wasehlalankosi,45,South Africa
1bNjWBFWsAAzZSR59lRdpR,5019199,amapiano,Kabza De Small,67,South Africa
2qixIA7qPFts4yN1Av017D,224350,"afro soul, south african pop, south african pop dance",Mthunzi,57,South Africa
0mMqD2uqwvCjFvlzo6ayGi,2714408,amapiano,DJ Maphorisa,68,South Africa
6WQFTzqYHmh8Ph2X0L0QLQ,1585930,amapiano,Young Stunna,60,South Africa
7Hb7ZlUE4ByWsV1Rkc4Uo2,74162,amapiano,Sizwe Alakine,47,South Africa
4DFFwNev2bjj7QGVTxzuwM,4260,,Umthakathi Kush,47,South Africa
0fs9otT9TtwXUOcFXZomZY,186219,"afro house, south african house",Caiiro,57,South Africa
3flcjKgRCeBVZTR8n8iShE,780030,"afro soul, south african pop",Ami Faku,57,South Africa
