Id,Label,Popularity,Followers
6JrR3zrG0NQiXb9N9XSyGb,Cocktail,66,1613032
2F8QVTDDHb8n0cwR9ftxFs,Q Flure,56,815
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,81,8392090
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,82,3983971
1xrRqVDsJaZPw0sXme5i2T,PP Krit,60,357956
3Q5Qep7ytrjVleNnMnntgQ,TEN,63,748226
0XkEUMM4lJHAzfTK9vR0cu,Violette Wautier,60,917222
2DaMrZndfGgM3yd9ivadRC,Lipta,60,534287
5zSQoNQ9o2dnT1LPTzDxg7,Mirrr,61,277165
5pokGZ1K9Hr6etaKPDxSG8,THE TOYS,62,1470095
6chmC6o0wvACYVGTITw3Pz,NONT TANONT,64,1396204
6HEMZkIMQAPnd36iLsUlTx,PUN,65,307294
1aEKvjRnbf1laB7DVXFqsG,fellow fellow,62,328331
1qveov8f3HXFhDIWtFO5tG,guncharlie,56,38098
1Twi7NfmUzbXF7lEMaGCqF,Ink Waruntorn,58,851317
52VcFYcq5kJEaRYgy58ouW,Paper Planes,56,154585
5RQZVhw9dwZYc10QQfNMf1,JOEY PHUWASIT,54,473121
2xsBUJ327d3iC1LvL5hYrQ,YEW,58,433968
5xq3BK55BJmutN0X7eTyQB,Jeff Satur,63,1185271
61hVICScGPBw0WmGPqWVRE,เล็กสเร็น,49,9856
2SWWw5uB9cO5m7zJQZqwmr,BOWKYLION,60,1277000
5ghOUzxpnQmnPQDwC1thIz,ASIA7,51,19664
2XiaPu2j4nBMhF8pIlt6Bk,AYLA's,55,222988
0UAiHanBWs5vRM1tSPf2RJ,No One Else,58,188381
1ssEwBiz4ZKrbgR6o8vOeg,Polycat,60,939488
1qAOsY7jv9GFTv4HoVof5P,Three Man Down,62,2052845
0OjRa6r1EIPF5RZPy1SGz9,Musketeers,61,663859
5kU6FKYW7YBB2ikPQnk8cS,BUS,60,317227
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,76,14976896
4G5OlxtrOm9ADmu3VZgFbG,MEYOU,58,707777
5PRW6j58xEEWL4DDVEITKT,Dedublüman,75,1648677
4ckLjJztj53Ifid7WHweBn,Aleyna Tilki,69,941424
6bGOmNBU1AOgttgOjh0ldf,Ati242,79,1414024
16GyR4WfCnIT2XST4ZLl2B,Melike Şahin,71,1185849
4UW9Hdsrx9kX2HdJ90jRKM,Era7capone,71,315190
15AZJFNrXtIN4Nk8BIOnS2,Batuflex,69,1454685
6WpmH4J0R74ZkHtgm7JLvM,Narco,64,17527
1GMwSpFzrLd12jUX15bHB6,BLOK3,76,2454002
4TofTRvEUQsznrSPnYnHx9,Afra,62,26214
37kh4W61I9Gm5R3hOFfIG9,NASTEISHA,60,16959
1CcZoULzFHa8Uhwo6OlQcp,Semicenk,76,4383878
1hgaXjbAcED2p80Lj8dzXT,Canbay & Wolker,65,1425822
1Tjaa3WWIVU00kfZ8Dvpcl,ElMusto,66,853892
5W2dGRPmYetOpUIpErUtD3,Organize,64,780753
6wxh9aTFgTS4OiyYlnQBq6,Bengü,68,1441135
4StjyzjcmZ7a9QncHVf0pu,Simge,70,1731131
4YLcK0MEyqFkdyyzbPTWrs,Can Kazaz,61,374934
7ictQXHIBmXODb4ykTI95n,Yusuf Güney,59,628541
6xqA7u7TxHUYJp6Ww1XgNx,Jeff Redd,65,177254
4XP7cGw4t8BqZ8Du5q3bHg,Emir Can İğrek,70,3018006
4li4dx5mFgZlMVeHlARBHP,Nazan Öncel,62,667768
46zuW8tHxwahYn7VNMgYTa,Yalın,71,1609362
0uHvlWnhRpaomF4e9IZHLy,Doğu Swag,64,232009
4i4ALRtQQmFxn3BCIB6iC0,Göksel,66,1542517
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,75,3269429
17EAWIoXAMU9Vo9xRrdZQ0,AKDO,68,154859
0KOSzgkMlkeowt1tgIg6ca,Heijan,67,1838051
3NPQ2qMGXAR0g1COJxuZ8r,Muti,66,724915
50z4meqYMvVCXEv2jDneDN,Tuğçe Kandemir,63,1776303
1F2v33FQTavJyaD7ZsyhdA,Gülşen,71,1773353
53oeVgECSa18dkHBQ9X6Eh,Murat Boz,65,2112818
1kRAeenoDZ5jBdzboZQuKa,Emre Fel,66,391584
6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,65,1054087
7CLojerj7StFcAX03tA8Pc,M Lisa,66,111061
58UBmhZzNl22EI94dh9Gx0,OSTY,52,15841
5BwbVAdT6rFF2vGVE8su2y,Klavdia Petrivna,59,223092
7lyYlIclaVEmE0rlSCwH3h,HOMINID,41,9655
6yC7BVlGi7JXkpl0LsZeeS,CØV3R1st,40,5682
6l5IEx62Nsc2k1QyfaWvEz,Wellboy,53,267981
64XGTiElvPUfmJjyWJnW8C,Parfeniuk,55,120398
33xlLiptsAIW56IqRxaQoV,Domiy,50,11713
6NTzEgUmN1PIBIYEHhf1kS,Okean Elzy,57,1008344
2ojY7fXJxZQhg8Rx5e8h9G,SadSvit,59,303181
4AupETQEHkWQL9H3O6f9h8,СТРУКТУРА ЩАСТЯ,50,94494
6wbEgVlGqWb4I9tbMluu5Q,MONATIK,51,740006
7wl1m5vgWkCP3cqYVj2noM,DOROFEEVA,55,399780
5QFYXpPnIZPu2OSD9n8BVN,LEBIGA,41,2545
0PWfuxCvPtyeCLLWjf4EzJ,CHEEV,52,60918
11sIz9STeD6yVSuBaD8nMW,Artem Pivovarov,51,621642
6fBUVJW6cDrYluXjnnRdY4,OKS,42,5304
5NR8eODM4CQ2X6rBuGpZ2B,Геля Зозуля,49,17357
19JYV5zLhGkyqClNjdSfdb,Adam,49,22392
6fNkvAT7XRYuIynD5RTSLf,Kalush Orchestra,47,27314
1nzgtKYFckznkcVMR3Gg4z,KSI,71,2633783
6Xgp2XMz1fhVYe7i6yNAax,Trippie Redd,83,10030850
1kyy6AW7C6Rr2jrYwz95Gi,Lira,56,46961
338Grz8ebmeku4xVYVqUHQ,KINGTO,53,17417
5TeBsszZQTyqBX4eDHdtNx,LA NUEVA ESCUELA,57,76668
3Pohtvl5MO8eQpaZVOrhUS,La Deskarga,51,47343
2sp0CxickfFJun08JtXgiA,Diel Paris,55,13010
2IKdK6PbitvCiXt1t2bPU6,Mesita,67,536424
6uJKnn4CV4IIop8mg4kCUy,Luana,53,69108
2AbQwU2cuEGfD465wCXlg2,Rawayana,71,821458
6fMZytDgX1Q9OV6ndSugym,Akapellah,65,797756
0rwGV1HhNWK2Ta4rjmlmtp,Junior Caldera,51,44067
36KsCCwgI0Dep97yVJWmkK,Monsieur Periné,61,617686
3tveA7l6PmZICdkhBPVvak,Jerry Di,52,241
77iZVjeYoYSl5P0K9mIiUE,Haze,71,108156
57g2v7gJZepcwsuwssIfZs,Vũ.,67,2228148
2nSO7JYDbJrYbJmP39qUzj,Binz,62,1159195
3diftVOq7aEIebXKkC34oR,tlinh,68,1236094
6TITnFVRcl0AcZ4syE7Toe,Low G,67,1507958
2dC1IBU9NOD9xsQJ5RE7j7,Puppy,54,18364
5xY6E5PMZNtz9jDvxTRiGI,Dangrangto,64,92434
5HZtdKfC4xU0wvhEyYDWiY,HIEUTHUHAI,71,1834864
3y6Lfjkrdn5TgkbgDxbpvM,marzuz,56,15689
4wZ6awunqaaVLl5j0WpDFu,"ANH TRAI ""SAY HI""",71,374558
4KPyQxL1zqEiBcTwW6c9HE,Dương Domic,64,167457
6zUWZmyi5MLOEynQ5wCI5f,Da LAB,63,1085299
27RoKwun6jKycKbH2iYUFU,Minh Tốc & Lam,54,18817
3oD2yI1g6aT3KawHD8ZYaU,TeuYungBoy,55,11253
3rSAej8VUifF02zpsGjsRZ,DONAL,54,832
1Qia4CTwh6x0CZbD0079zi,CoolKid,59,58097
1W2pigH6UYwuTuFbwoSfVZ,RHYDER,65,353778
0iqum9KAHh3LkgDhuqvTxM,Song Luân,58,36269
6EybZ5zwPNEtEngfrEMevN,JSOL,61,145481
5pyjjs1k7keBTqwhkVs7MA,Trần Đăng Dương,52,65
5dfZ5uSmzR7VQK0udbAVpf,Sơn Tùng M-TP,65,6116940
5jTFNkoZebPnX90CbB3F2A,MONO,57,851342
0CO1IZAPmgTbkfXvcRCLsL,BAN,53,53773
5ulyphh5uJrH4Gb1JpSMkV,HURRYKNG,62,164410
4fg8aMZ23d2bxKz7r2vt9v,Negav,64,187134
13c4ijEkXNvEFoxGxwp5Su,Pháp Kiều,62,108429
40JnMfFlpwqBnWitkL96g4,Isaac,57,172056
1L1VfizWn4DkFt602yD80U,ERIK,61,949188
62D1qvKkvUCvXEtY1xwRfo,Anh Tú Atus,57,118912
5lAfakPZgxFKgiJD6xAF1G,Orange,59,510362
2rKtPYcwYmevNcaqzJOwvf,MANBO,57,131819
1OIYKbmhG0RxPXvVPNj3NN,Madihu,54,254928
0slOzRzTQb1RBBVJbvRITP,Quang Hùng MasterD,62,220079
5M3ffmRiOX9Q8Y4jNeR5wu,Wren Evans,60,562725
0hy8mfXxfD8kQ6MRQkDVrn,itsnk,58,22047
4bPYvyUn1mWwUwIW57oST2,Emcee L (Da LAB),55,186181
1Tdy7LZnrufTyuEbgDi1D8,Muộii (Starry Night),50,985
1pKPrziZw7C4GvOlBIXqP5,Captain,59,121568
30eFAXoU2kTjJPf2cq80B8,WEAN,61,359470
4RPhZ2g5GYff0hKNBlZKXh,Ali Hoàng Dương,58,64657
2aQnC3DbZB9GbauvhAw7ve,AMEE,62,1419168
1zSv9qZANOWB4HRE8sxeTL,RPT MCK,63,1106838
6NF9Oa4ThQWCj6mogFSrVD,W/N,60,1453048
6V1SwiosQqf5XvmoTMCGa9,Dear Jane,57,261385
0dBcEvEklr1jx4uZuhFX5e,Ronboogz,61,238010
2ZjO6APYelcHcLd2pWMx8x,Badbies,48,247
5Kh0ta0UY4uJ4g2CIdq9V9,Phương Ly,57,560670
0zo8kCJVktn7oPnzpkbC2p,14 Casper,53,71644
6hnfLIkvDl6pjlAe1YRGXY,Bon Nghiêm,53,14262
7Cp2hGcriAaDUAWpXnSEwm,buitruonglinh,58,478019
0XtC2d9ZVigYA7iMy5YkW0,2pillz,59,43232
61ydMyohF67xBZmWSPA3YQ,Chọn gì? Chọn đi!,42,384
5mPbBOU2KMFfStepNZ027p,OgeNus,52,45049
5Xn0cJrrcslCWCzPXNTy54,PiaLinh,52,3600
2NRcG7E1j2sSi8vnUzCcpi,Quân A.P,58,646365
4cLYlDISnWaErAitB8kRph,Quang Trung,55,44171
3E0b68wCGYihuHBtlasfm9,Lâm Bảo Ngọc,53,21972
7yquVKfxBuNFJbG9cy2R8A,Vũ Cát Tường,56,734124
Lithuania,Lithuania,,
Morocco,Morocco,,
Panama,Panama,,
Saudi Arabia,Saudi Arabia,,
Kazakhstan,Kazakhstan,,
Germany,Germany,,
Taiwan,Taiwan,,
Sweden,Sweden,,
United Kingdom,United Kingdom,,
Nicaragua,Nicaragua,,
Pakistan,Pakistan,,
Italy,Italy,,
Japan,Japan,,
Belgium,Belgium,,
Paraguay,Paraguay,,
France,France,,
South Africa,South Africa,,
Dominican Republic,Dominican Republic,,
Argentina,Argentina,,
Dominica,Dominica,,
United States,United States,,
Venezuela,Venezuela,,
Bulgaria,Bulgaria,,
Denmark,Denmark,,
Hungary,Hungary,,
Ukraine,Ukraine,,
Ecuador,Ecuador,,
Uruguay,Uruguay,,
Brazil,Brazil,,
Guatemala,Guatemala,,
Indonesia,Indonesia,,
Israel,Israel,,
Spain,Spain,,
Bolivia,Bolivia,,
Australia,Australia,,
Singapore,Singapore,,
Andorra,Andorra,,
Romania,Romania,,
Malaysia,Malaysia,,
Chile,Chile,,
Turkey,Turkey,,
Netherlands,Netherlands,,
Iceland,Iceland,,
Greece,Greece,,
Switzerland,Switzerland,,
Vietnam,Vietnam,,
Philippines,Philippines,,
Belarus,Belarus,,
New Zealand,New Zealand,,
Poland,Poland,,
Colombia,Colombia,,
Thailand,Thailand,,
Canada,Canada,,
India,India,,
Luxembourg,Luxembourg,,
Honduras,Honduras,,
El Salvador,El Salvador,,
Ireland,Ireland,,
Finland,Finland,,
Egypt,Egypt,,
Peru,Peru,,
Slovakia,Slovakia,,
Czech Republic,Czech Republic,,
Latvia,Latvia,,
Costa Rica,Costa Rica,,
Mexico,Mexico,,
Estonia,Estonia,,
Norway,Norway,,
Austria,Austria,,
