id,label,popularity,type,main_continent
5qgkVkdZIIBHLdnrpa3w3s,PG$,60.0,Artist,Europe
5k96hVqrpJoo0zmlVggVzv,Louis Villain,67.0,Artist,Europe
3gQDpnU208VW54WF9EMsuw,Budda,51.0,Artist,Europe
7li6R0hKFXu7496e0Yialv,730 Huncho,56.0,Artist,Europe
1Kjs5u8GQf6zCFdTj6SI9E,Malik Montana,69.0,Artist,Europe
3bSbo5ZCbrTle7S2q8nqf8,Kazior,58.0,Artist,Europe
66NiiFgb74HLBN1A5ylO5t,GENZIE,58.0,Artist,Europe
0tdKRrbItnLj40yUFi23jx,Daria Zawiałow,64.0,Artist,Europe
7v49oVVUhvIQG5EK0jkcF7,PRO8L3M,70.0,Artist,Europe
2TRVhYMkHV4jwB92R3McaS,Sylwia Grzeszczak,60.0,Artist,Europe
28WXX79U4jzq1kfjx5QXPy,Opał,59.0,Artist,Europe
6EjCs0fSiq0HvAbCzIPeq1,4Money,60.0,Artist,Europe
264Be2Waq137vybMlFYCnu,Theo Rose,55.0,Artist,Europe
60KR2lVVoYd6GIcfLoUjPI,Dani Mocanu,61.0,Artist,Europe
6yTJ8tQyoUxgf6aqbpsXhQ,Mgk666,58.0,Artist,Europe
5BUJV1dbGNb61hYPK6rhtM,YNY Sebi,51.0,Artist,Europe
2MiJmNQKPgwLZMr35cVqtq,Bogdan DLP,60.0,Artist,Europe
1Iq14y98EVmnXUah4ldJnl,Babasha,59.0,Artist,Europe
1QFgyLmmyAZTPn707dbQT7,Ministerul Manelelor,60.0,Artist,Europe
5d3bc9MSib3NPeIDxYIIWD,Iuly Neamtu,56.0,Artist,Europe
4FxpvNihN7UbesJZrAE9tR,Manele Mentolate,59.0,Artist,Europe
6nyKhzPeKV9pzpYN0malXP,IDK,52.0,Artist,Europe
3E7XNzGG6qqnjwV9nOCxQM,candyboii,48.0,Artist,Europe
6ocuMBOl5OFS3AViv3DnG6,RAVA,61.0,Artist,Europe
17JCMZusNXS0iOLaForWrm,Gya,52.0,Artist,Europe
66Q5nZGMgEDpcjm6Q1ZC64,Denis Ramniceanu,50.0,Artist,Europe
049DlsIPXRROSgnc8mJeWd,Johny Romano,45.0,Artist,Europe
7uERYbuFqxJTqQlQr52lZr,Sami G,55.0,Artist,Europe
2218dGWsepdbDbWnzJzYNB,Claudia Puican,42.0,Artist,Europe
5tXxrzPQRZ7UK2cAQNSQW2,andrei,45.0,Artist,Europe
5ChWT8CfHjk2PnRG70ZgWV,DZWS,49.0,Artist,Europe
0CubchptrDNV9ei0oA5u3k,BEN,38.0,Artist,Europe
5h0wBmd25qPcGSInl3dp66,Tzanca Uraganu,61.0,Artist,Europe
16h499dib06k5oaxjbAVtW,Sheik,47.0,Artist,Europe
2S3C9sCcaSXmGzH4dVoiHF,Karmen,42.0,Artist,Europe
1fYKCWegShlSGe4yATnpdp,NOUA UNSPE,50.0,Artist,Europe
040gmk9Wd9sKXx199imiSM,M.G.L.,55.0,Artist,Europe
5ZBJ4rLeQx0IEN3ut3O1fC,Erika Isac,47.0,Artist,Europe
0P8GOB6ZytMhZX8fd1OUsz,Alex Botea,53.0,Artist,Europe
0yjc2FN5zju7xyuJsTfGkh,Petre Stefan,51.0,Artist,Europe
5dJZz1wDTaRM9UBo1AODI2,Dhali,39.0,Artist,Europe
6dKPNkSEQOrRRvZz63Y47F,Oscar,58.0,Artist,Europe
2DVHeB86M05t7mBTvvsEVF,Nutu,45.0,Artist,Europe
3zdzuFF7IkJWWKLsIwAlzf,Bee Remix,45.0,Artist,Asia
7CLlOKuKAmd7uuSDeyLN0M,umiy,35.0,Artist,Asia
6nJJCgVQZCwUDgKsIwWNjM,Hassan El Rassam,43.0,Artist,Asia
3LTg1uDlzgeNpapZviVVAF,Nasrat Al Bader,47.0,Artist,Asia
6U4hHMBYGDF1f98bGjxC8U,Ayed,54.0,Artist,Asia
748f0zL5X2KNapx8K93SUq,Saif Amer,46.0,Artist,Asia
059BiSwXatlPKBSOWG6gIV,Kstr,38.0,Artist,Asia
44eguFvAUWt2jsI2ZYWDYj,Qaed Helmy,40.0,Artist,Asia
74KWopgkBxKlwFCAa6UawR,74 Original Suppa,44.0,Artist,Asia
2yLjdrrnFBawKrwLrNLyi7,DEE PRODUCTION,41.0,Artist,Asia
6DPTJXd1omQ1oTiR1Vy9CZ,Sabah Mahmod,41.0,Artist,Asia
5cLIxAVjEMmvPOZviDlhO4,Aws Al Saber,36.0,Artist,Asia
4PQeohrT8GInzKC3wJFGLa,Tayseer Al Safeer,36.0,Artist,Asia
2vPnS0IpayC2RVFuQA08R4,2KE,73.0,Artist,Asia
4jM6R2LK78dVTqHVUoA4li,808iuli,70.0,Artist,Asia
1Sdc6ySbIvzO0X9vbyHzWm,Ogryzek,75.0,Artist,Asia
3j2RV0vrjqFRwKVrV2aWr7,Astknan Maghribi,41.0,Artist,Asia
7ITMCzIU9uII8gwRg8JAhc,Odetari,80.0,Artist,Asia
4Ga1P7PMIsmqEZqhYZQgDo,Lil Tecca,83.0,Artist,Asia
3pc0bOVB5whxmD50W79wwO,keshi,78.0,Artist,Asia
3Y7gOnKYWfQlEdgXag0Z6W,Regina Song,60.0,Artist,Asia
6fOqdhRNsMQqtwRwgo3NUv,Firdhaus,64.0,Artist,Asia
0czbvTRVGHfCdRsJLxbBGQ,DIOR 大穎,58.0,Artist,Asia
6RHTUrRF63xao58xh9FXYJ,IVE,74.0,Artist,Asia
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,90.0,Artist,Asia
6Ff53KvcvAj5U7Z1vojB5o,*NSYNC,77.0,Artist,Asia
2elBjNSdBE2Y3f0j1mjrql,Jay Chou,76.0,Artist,Asia
0lf8LVkrjg9GudchoppC5q,Zayo,45.0,Artist,Europe
5TUkb2q1sX3DiWtwBPHErg,Jerry Lee,45.0,Artist,Europe
2UhQit3wwPVwOBt41vMu94,Crosso,41.0,Artist,Europe
7vdksiaT0UGPpZgCCPCKrU,Tisci,42.0,Artist,Europe
4eWCc0DOwhdz3GHxlSnYE1,Dano Kapitán,42.0,Artist,Europe
5QLfxY8Phcamadzx1r79ck,Shimmi,53.0,Artist,Europe
1R9DUv3WqRNJKHrNTs53eM,GABRIELL,38.0,Artist,Europe
6EBKq4KCXExYanXleLzIVT,Call Dominika,43.0,Artist,Europe
1bNjWBFWsAAzZSR59lRdpR,Kabza De Small,67.0,Artist,Africa
2mF7ygWz9oyJ3L6ZPWlZVH,Vigro Deep,56.0,Artist,Africa
0mMqD2uqwvCjFvlzo6ayGi,DJ Maphorisa,68.0,Artist,Africa
3S4T8XtipStwl34odXn1YS,Scotts Maphuma,67.0,Artist,Africa
6WQFTzqYHmh8Ph2X0L0QLQ,Young Stunna,60.0,Artist,Africa
1HGyQR41EokAZE5Dl4PtYc,Blaq Major,54.0,Artist,Africa
3zO4VnpgPzQAE6ibTievv1,BLESS THE GENTLEMAN,51.0,Artist,Africa
6YbUZ7rG3diOQFbAq8cySD,DJ KAP,51.0,Artist,Africa
2tqMDvoyXVbN7uF4ObOeJX,Mthandeni SK,56.0,Artist,Africa
5kwZB1xNLgB3lln1JGS2B9,MaWhoo,59.0,Artist,Africa
3qqJxbB40F5AmjBiO4akVa,Mr Pilato,56.0,Artist,Africa
4hADccnhJWKgtjTKues1oy,Ego Slimflow,54.0,Artist,Africa
3U6tzzUuiMZD64IPkutbjM,Tebogo G Mashego,54.0,Artist,Africa
1x0kR06ROuVi1aLwPuaZ7J,SJE Konka,54.0,Artist,Africa
2GJMSZ7M3D0KyyKRhYgWju,Focalistic,59.0,Artist,Africa
5n0o0t9wgg6uzHqfVd2Yr1,CowBoii,60.0,Artist,Africa
0fs9otT9TtwXUOcFXZomZY,Caiiro,57.0,Artist,Africa
3flcjKgRCeBVZTR8n8iShE,Ami Faku,57.0,Artist,Africa
5kmceQl1Y7lveTVbcy5ycD,Dlala Thukzin,58.0,Artist,Africa
1dllQgzSDUNbXbtk5INbhj,Zeh McGeba,48.0,Artist,Africa
6jUYsFkr46ErYnMV82HgQ8,MK Productions,53.0,Artist,Africa
13TUuvzi6FAkiA5F9MiYF8,Casswell P,51.0,Artist,Africa
2SuwWqS2g4w2GSE4lxD1UM,Nobuhle,51.0,Artist,Africa
5ln4EWpJqQZEWXAlSNTtVz,Kharishma,57.0,Artist,Africa
6c4AisSoKVYdeivUhofn6P,Ba Bethe Gashoazen,49.0,Artist,Africa
6Z6xrqezBTUUDnCinhPwCO,2Point1,49.0,Artist,Africa
7BZeoHymLQ7WC1Vl7gkS5g,BelloM,45.0,Artist,Africa
3ZdMTEKhhs4Rl7qQXv4vUT,Epic DJ,46.0,Artist,Africa
0APf0XKCd2289zoD4wzroe,DJ Seneath,45.0,Artist,Africa
2xopv1IOZfIPbbVuHDylEL,X-Morizo,46.0,Artist,Africa
6k8odn7NzzTT4K3NBNtsfV,Felo Le Tee,55.0,Artist,Africa
5JyEgson2YVsJT0fNGroWn,Thabza Tee,51.0,Artist,Africa
1YO25RWxpZ2Pvg82Bs4ING,Djy Biza,56.0,Artist,Africa
1apU1xLioEcDVmYQmmbXD8,Blacko SA,49.0,Artist,Africa
5MJ5f1XKD9yu7aWfG8OGjz,Mellow & Sleazy,64.0,Artist,Africa
7CAuIrM6rFLrIgisYOV0Fs,Usimamane,58.0,Artist,Africa
4RfOLIFy2xEmlWzXEVmLJn,Sjava,61.0,Artist,Africa
2iN5MhOgkenO5FtkPtEVAF,Wanitwa Mos,56.0,Artist,Africa
4AnNB3lPD0Sv7ziKVHqI66,Nkosazana Daughter,61.0,Artist,Africa
523y9KSneKh6APd1hKxLuF,Master KG,63.0,Artist,Africa
6sNKQgLUy4LVNEX3r1kG1A,Big Zulu,57.0,Artist,Africa
5m5lgddffBHA2pv0m5E2Ro,Zee Nxumalo,58.0,Artist,Africa
1W5wfiEUdPebJdwmyglKP4,Cyfred,48.0,Artist,Africa
0RSqcZGU4Kf01zKcn4JhiE,Mawelele,47.0,Artist,Africa
3Px6IenueysHsgCQf9xFVr,Kwesta,54.0,Artist,Africa
1ELUrmWBlXkqVabjVincQ6,Bassie,52.0,Artist,Africa
1WyQuSMk2VrDyfYfdfa4w6,M-Touch,47.0,Artist,Africa
6V0AnQuqPD8zkTZKbO1pbk,Ranger,49.0,Artist,Africa
0lxNEAFHu0uIMSTWMiKV3q,Amaza,47.0,Artist,Africa
5vFGtc23dtvt3f7FSK7vtg,LeeMcKrazy,64.0,Artist,Africa
6Wqpl1YTjgy5TiTluzFzjx,Tman Xpress,57.0,Artist,Africa
0sN5oRkFliiyjSNqPIEjML,DoouShii,47.0,Artist,Africa
2J9OgoroujUr9FiiT40sqc,Tycoon,49.0,Artist,Africa
3vg62RNNbcEtTGVRHzIBdi,Sly,46.0,Artist,Africa
5M9mFjVaPT2T1HFYFFSoCt,Dladla Mshunqisi,49.0,Artist,Africa
3yWkz47Z8kE6z1xW6rjkAl,Goldmax,52.0,Artist,Africa
2oA819q93vu53ZDkCJYdbN,TNK MusiQ,47.0,Artist,Africa
0CPfPl6Fy7ueqMoxjZjmYb,Seun1401,47.0,Artist,Africa
1YA6d3F7LilOsKSGYSB4Nm,The Exclusive SA,43.0,Artist,Africa
3YOKEbNmcMxvIDpZxw4jvn,Kabelo Sings,48.0,Artist,Africa
6xcF2N2Z4NFVEkLCZluCLC,Bontle Smith,48.0,Artist,Africa
2CsKNR9HBBs3bAswmPz825,2woshort,46.0,Artist,Africa
16IdDbuertDHTGF9Si2eCN,Stompiiey,45.0,Artist,Africa
2NJ4G5sIHIfma9PF2MO0yi,Khathapillar,46.0,Artist,Africa
6KSYSas66s64PZDOnb6knq,Sol Phenduka,46.0,Artist,Africa
0w5arbommuYnUMeXetmv17,Smash SA,50.0,Artist,Africa
2Fotv9MULwrtOPORxgtRui,Kamoh Xaba,46.0,Artist,Africa
2KYeDbDn8hr0auXnbpKfvs,Lwah Ndlunkulu,43.0,Artist,Africa
1raznef8uIDK0SAlPabb86,Funky Qla,49.0,Artist,Africa
241x5prRiXJmnk4vSGEHcr,Mjolisi,47.0,Artist,Africa
4iKk928O7ApC51cf4q2mpO,Mnqobi yazo,43.0,Artist,Africa
7lpGctutZNeN7UKIyEFbPg,Sminofu,56.0,Artist,Africa
4mexy8G8bBE7SBuAzTBLYr,Eltee,51.0,Artist,Africa
5rnKcmn5XTpbD9OPEsrV1s,Novatron,48.0,Artist,Africa
3aznFYhXZNLiZYfF2nIt6K,Umafikizolo,50.0,Artist,Africa
0bQK92L70k52lgVCQX0mNp,Umashotana,43.0,Artist,Africa
5EVpgXduYKQyggrs93bPby,Msongi,48.0,Artist,Africa
3i9UjIGeZT2cRyltQrr8nj,Cici,50.0,Artist,Africa
4QkKUb73NVonTlAZaShsuY,Sir Trill,53.0,Artist,Africa
0DnvMgwUAfLV06uffraoeJ,Dot Mega,45.0,Artist,Africa
2krUPP3nMYoF1C5WX3yB7J,Q Twins,49.0,Artist,Africa
68McnNC9twEtiynOAJRRgZ,Uncle Waffles,56.0,Artist,Africa
0UDlBvCj6BwV8uYLf8zzKS,Royal MusiQ,53.0,Artist,Africa
4IZr8UpEiuTNDf9a5atoco,OHP Sage,52.0,Artist,Africa
22Bl1QCNEZvpqVwRPYscE4,Pcee,55.0,Artist,Africa
1BC2o2RW9sGr2NB8jXlYQv,Officixl Rsa,51.0,Artist,Africa
3kOjBD3iIxB2zeN4CFngxm,Danny Shades,42.0,Artist,Africa
16Sxr5Kd5KJIUXTUVtmVOV,Mshinwemali,49.0,Artist,Africa
6OtlecLaA62XUdzRZDSeBz,Shenge wasehlalankosi,45.0,Artist,Africa
2qixIA7qPFts4yN1Av017D,Mthunzi,57.0,Artist,Africa
7Hb7ZlUE4ByWsV1Rkc4Uo2,Sizwe Alakine,47.0,Artist,Africa
4DFFwNev2bjj7QGVTxzuwM,Umthakathi Kush,47.0,Artist,Africa
3xXIOO328Ieh0PWOcxivjL,Aymos,56.0,Artist,Africa
3fdFRgy3GmfiWQqeKbmFS8,Mas Musiq,56.0,Artist,Africa
6EG9v86LsCoq5HS4Jj1zCQ,Pabi Cooper,49.0,Artist,Africa
71sePyklre8L4YJuE9Qf7D,Thebuu,45.0,Artist,Africa
5H7UcHG42hqQZzkGJ8QqIt,Lajere man,41.0,Artist,Africa
1f5s8gmQ3SgDc6TtlegNkS,DJ DADAMAN,41.0,Artist,Africa
2oIQCM7hRZI9tS5b9S8rj4,Tyler ICU,62.0,Artist,Africa
4Ijr6oNjLibby38inghdKO,Visca,51.0,Artist,Africa
5DuhT9Ix9p7qvE42w9liWY,Ceeka RSA,61.0,Artist,Africa
5I2wx5alIUkX7uDkTUAv6Z,Sjavasdadeejayj,46.0,Artist,Africa
6vIKxXxsfpL8tAmjP0eCwY,Al xapo,49.0,Artist,Africa
1lDWyPzSZOqP5jfZNm5lLI,DJ Stokie,53.0,Artist,Africa
2zCe5zvuLDUr9BfD4NMDQc,Zee_nhle,51.0,Artist,Africa
15NUCBzkuF0VbkybGMUTPw,Sobzeen,47.0,Artist,Africa
39ejxavrkdkHXj6yCGJugx,Faith Strings,44.0,Artist,Africa
5DrdfQwRGTeV7erKmKVZ6i,Lawd Weezy,45.0,Artist,Africa
34RwSIfWKAwRdIq6cdYnZv,TO Starquality,45.0,Artist,Africa
7HpriU9gAJThxAfPfXpZ6N,Chley,56.0,Artist,Africa
5yR5c8xnUVQDP3UDqfjhZd,Bandros,49.0,Artist,Africa
4VlxI0WKDh7HFgHjXcfj6v,Kelvin Momo,64.0,Artist,Africa
5V18XqJmDIo9Sr6Rlu6cgu,Mr. Maker,44.0,Artist,Africa
24Hon9044L6JUKWcqQSjma,Makhadzi Entertainment,57.0,Artist,Africa
2xkslEBMPDYAZzT2Ws2pUz,Dr Skaro,43.0,Artist,Africa
4GlpRsgQev4kO3yl4YhoJs,Babethe Gashoazen,44.0,Artist,Africa
3ZUn6LYxdmmPYQqBhFWI3h,Iyanya,52.0,Artist,Africa
5jCHpUIjSnOXUzVaxwBA2k,Prince Benza,47.0,Artist,Africa
6qQ80mn21S92SYfqtceUin,015 MusiQ & Van City MusiQ,41.0,Artist,Africa
7cEqpdw3pDFWfl8jScOSNe,Veyane,41.0,Artist,Africa
0dUHzfa2msKEpMevzsdwqG,Babalwa M,61.0,Artist,Africa
3rIVgeRWFhGxhFF9wgJFC2,Stixx,60.0,Artist,Africa
3W0DeGwe5EHJwydiL6ECaC,Nvcho,52.0,Artist,Africa
3bvfu2KAve4lPHrhEFDZna,Lola Indigo,71.0,Artist,Europe
4ixNZvQuuzCDxBsxO9zE6L,Gonzy,67.0,Artist,Europe
2YRyPiW98bpkARAS4B3OQP,Dei V,81.0,Artist,Europe
2O8vbr4RYPpk6MRA4fio7u,SAIKO,77.0,Artist,Europe
1TtXnWcUs0FCkaZDPGYHdf,Darell,78.0,Artist,Europe
3lY9Fxceu60W1rbon7PkuF,Omar Montes,72.0,Artist,Europe
4bJh7sMPcVRiqe5jlnsWQV,DELLAFUENTE,71.0,Artist,Europe
5Q30fhTc0Sl0Q4C5dOjhhQ,La La Love You,64.0,Artist,Europe
31IVfzTQ5bAPL8XMrO6dVx,Axolotes Mexicanos,57.0,Artist,Europe
0GgyFUpOyzWDRDqx8FCTDN,Baby Rasta,72.0,Artist,Europe
3RtNN1VnooWEn3KQk03DUL,Noriel,79.0,Artist,Europe
4CQdcx66F116k2db2Y0rjE,Hades66,74.0,Artist,Europe
0NRMzT05nsc8mTm4iUvuHY,Molly Sandén,63.0,Artist,Europe
6RJXSfbIkEMoCJ8GAg2dVO,Victor Leksell,65.0,Artist,Europe
6rYEqmajzlhGVaayOJ2bpJ,Yasin,68.0,Artist,Europe
3M1eBsR4rSTcDAzYopumeG,Asme,65.0,Artist,Europe
2r9JAY6ISvp0VvZsT6cBJo,Shiro,62.0,Artist,Europe
4Ui11oqvDCTqw4fxX2XkFW,BoBa,53.0,Artist,Europe
1n3grwmOigAA2UYtlF91gc,Malik Dalasi,54.0,Artist,Europe
73nQT8Arf05XV666SlvrVQ,Humlan Djojj,69.0,Artist,Europe
42OtrLDsfIE3pD915uvaju,Josefine Götestam,68.0,Artist,Europe
6E4YKq2KF72sNDThe2TaE8,Y4ska,60.0,Artist,Europe
2EWsHDexsSInArfFkhA2i6,Jireel,65.0,Artist,Europe
5GT8ltnqVPe7Zf8Ynrb5mV,ROMANOS,55.0,Artist,Europe
55ZGFvikpNjQHvtTWS5aZF,Bolaget,62.0,Artist,Europe
03SBMfoHX3EUENFwFoLN5i,Soppgirobygget,63.0,Artist,Europe
1aA5OGASCVhznQYm71BMYg,Babblarna,59.0,Artist,Europe
2Dor6diK1zw9BEluKBOdoA,23,65.0,Artist,Europe
6tTI20dSq7pg481D7Mkcak,Prilla Generalen,53.0,Artist,Europe
4kUfJdASJDMPLuo1t1N2zi,Sarettii,59.0,Artist,Europe
3vHwJg9XHrACvX9ZlwV8pT,Adel,55.0,Artist,Europe
5ILMkt5lW4KAyTXMNYWaGF,Dani M,57.0,Artist,Europe
04HqRx07Bv9gh7rsrMTqs7,Miss Li,63.0,Artist,Europe
2WBJQGf1bT1kxuoqziH5g4,Purple Disco Machine,73.0,Artist,Europe
7jEEE187pVG6InOxn03oA5,Benjamin Ingrosso,68.0,Artist,Europe
3yDIp0kaq9EFKe07X1X2rz,Nile Rodgers,73.0,Artist,Europe
1OFOShsIbhy1l5x73yuVyB,Shenseea,68.0,Artist,Europe
0LVDX2sdKpfXwVmy52HLAc,25,50.0,Artist,Europe
2uX5jeXMEK3YNrL1bwVWd1,Fu3go,46.0,Artist,Europe
6yAKbgaSH283c7eAZVgk3P,LOAM,53.0,Artist,Europe
6RjsbK9T7d1UQD1PFEYYGt,FRÖKEN SNUSK,59.0,Artist,Europe
7zLm9op6LgPqKL62d1FzhO,ADAAM,59.0,Artist,Europe
0MBLQbpbPvJ4oXM0Cj4aKR,Trobi,61.0,Artist,Europe
054fVwphDX8QB8Pm7IjRcL,Hooja,59.0,Artist,Europe
5LKh6CH11tVjyXpxz2NjFW,邱軍,54.0,Artist,Asia
0Awqm7GXGiBp8fJNGvywra,理想混蛋,60.0,Artist,Asia
1arCVYXeStgCY2UazBNBLK,TZUYU,60.0,Artist,Asia
4TcOznbEZBqev21LzAH4KE,高爾宣 OSN,60.0,Artist,Asia
1xCrrnnj9xif5G0y3ie5dM,Patrick Brasca,58.0,Artist,Asia
3n16EAnJtz6SZGx2zJssrI,Amazing Show,56.0,Artist,Asia
5ZxRmJ21NzjxD2ZGBxi7um,陳華,55.0,Artist,Asia
0Y2AcMPMpeuPXtPQGVvRBq,Lee Young Ji,64.0,Artist,Asia
2CQZr2RPZmrcvDnaod1ldC,D.O.,66.0,Artist,Asia
0PdNEiQ3MsJGCEgE13Tz60,Silence Wang,61.0,Artist,Asia
7rXM91kSsqGzvYANukdQJD,單依純,60.0,Artist,Asia
6g641431O1Xkl7HAs2yFEg,EggPlantEgg,56.0,Artist,Asia
5PNcqs6EtD6gSXgUiiJIUU,颜人中,62.0,Artist,Asia
4XpUIb8uuNlIWVKmgKZXC0,ZICO,67.0,Artist,Asia
7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,82.0,Artist,Asia
0QHgL1lAIqAw0HtD7YldmP,DJ Khaled,77.0,Artist,Asia
4wUR1NviIGE01yEfeLNkeV,卢卢快闭嘴,54.0,Artist,Asia
2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,75.0,Artist,Asia
6HvZYsbFfjnjFrWF950C9d,NewJeans,82.0,Artist,Asia
6H93wOohK6r1MwGh41Z4Nb,Ashin Chen,52.0,Artist,Asia
6JrR3zrG0NQiXb9N9XSyGb,Cocktail,66.0,Artist,Asia
2F8QVTDDHb8n0cwR9ftxFs,Q Flure,56.0,Artist,Asia
7ltDVBr6mKbRvohxheJ9h1,ROSALÍA,81.0,Artist,Asia
2LIk90788K0zvyj2JJVwkJ,Jack Harlow,82.0,Artist,Asia
1xrRqVDsJaZPw0sXme5i2T,PP Krit,60.0,Artist,Asia
3Q5Qep7ytrjVleNnMnntgQ,TEN,63.0,Artist,Asia
0XkEUMM4lJHAzfTK9vR0cu,Violette Wautier,60.0,Artist,Asia
2DaMrZndfGgM3yd9ivadRC,Lipta,60.0,Artist,Asia
5zSQoNQ9o2dnT1LPTzDxg7,Mirrr,61.0,Artist,Asia
5pokGZ1K9Hr6etaKPDxSG8,THE TOYS,62.0,Artist,Asia
6chmC6o0wvACYVGTITw3Pz,NONT TANONT,64.0,Artist,Asia
6HEMZkIMQAPnd36iLsUlTx,PUN,65.0,Artist,Asia
1aEKvjRnbf1laB7DVXFqsG,fellow fellow,62.0,Artist,Asia
1qveov8f3HXFhDIWtFO5tG,guncharlie,56.0,Artist,Asia
1Twi7NfmUzbXF7lEMaGCqF,Ink Waruntorn,58.0,Artist,Asia
52VcFYcq5kJEaRYgy58ouW,Paper Planes,56.0,Artist,Asia
5RQZVhw9dwZYc10QQfNMf1,JOEY PHUWASIT,54.0,Artist,Asia
2xsBUJ327d3iC1LvL5hYrQ,YEW,58.0,Artist,Asia
5xq3BK55BJmutN0X7eTyQB,Jeff Satur,63.0,Artist,Asia
61hVICScGPBw0WmGPqWVRE,เล็กสเร็น,49.0,Artist,Asia
2SWWw5uB9cO5m7zJQZqwmr,BOWKYLION,60.0,Artist,Asia
5ghOUzxpnQmnPQDwC1thIz,ASIA7,51.0,Artist,Asia
2XiaPu2j4nBMhF8pIlt6Bk,AYLA's,55.0,Artist,Asia
0UAiHanBWs5vRM1tSPf2RJ,No One Else,58.0,Artist,Asia
1ssEwBiz4ZKrbgR6o8vOeg,Polycat,60.0,Artist,Asia
1qAOsY7jv9GFTv4HoVof5P,Three Man Down,62.0,Artist,Asia
0OjRa6r1EIPF5RZPy1SGz9,Musketeers,61.0,Artist,Asia
5kU6FKYW7YBB2ikPQnk8cS,BUS,60.0,Artist,Asia
5RmQ8k4l3HZ8JoPb4mNsML,Agust D,76.0,Artist,Asia
4G5OlxtrOm9ADmu3VZgFbG,MEYOU,58.0,Artist,Asia
5PRW6j58xEEWL4DDVEITKT,Dedublüman,75.0,Artist,Asia
4ckLjJztj53Ifid7WHweBn,Aleyna Tilki,69.0,Artist,Asia
6bGOmNBU1AOgttgOjh0ldf,Ati242,79.0,Artist,Asia
16GyR4WfCnIT2XST4ZLl2B,Melike Şahin,71.0,Artist,Asia
4UW9Hdsrx9kX2HdJ90jRKM,Era7capone,71.0,Artist,Asia
15AZJFNrXtIN4Nk8BIOnS2,Batuflex,69.0,Artist,Asia
6WpmH4J0R74ZkHtgm7JLvM,Narco,64.0,Artist,Asia
1GMwSpFzrLd12jUX15bHB6,BLOK3,76.0,Artist,Asia
4TofTRvEUQsznrSPnYnHx9,Afra,62.0,Artist,Asia
37kh4W61I9Gm5R3hOFfIG9,NASTEISHA,60.0,Artist,Asia
1CcZoULzFHa8Uhwo6OlQcp,Semicenk,76.0,Artist,Asia
1hgaXjbAcED2p80Lj8dzXT,Canbay & Wolker,65.0,Artist,Asia
1Tjaa3WWIVU00kfZ8Dvpcl,ElMusto,66.0,Artist,Asia
5W2dGRPmYetOpUIpErUtD3,Organize,64.0,Artist,Asia
6wxh9aTFgTS4OiyYlnQBq6,Bengü,68.0,Artist,Asia
4StjyzjcmZ7a9QncHVf0pu,Simge,70.0,Artist,Asia
4YLcK0MEyqFkdyyzbPTWrs,Can Kazaz,61.0,Artist,Asia
7ictQXHIBmXODb4ykTI95n,Yusuf Güney,59.0,Artist,Asia
6xqA7u7TxHUYJp6Ww1XgNx,Jeff Redd,65.0,Artist,Asia
4XP7cGw4t8BqZ8Du5q3bHg,Emir Can İğrek,70.0,Artist,Asia
4li4dx5mFgZlMVeHlARBHP,Nazan Öncel,62.0,Artist,Asia
46zuW8tHxwahYn7VNMgYTa,Yalın,71.0,Artist,Asia
0uHvlWnhRpaomF4e9IZHLy,Doğu Swag,64.0,Artist,Asia
4i4ALRtQQmFxn3BCIB6iC0,Göksel,66.0,Artist,Asia
0V2oXYR7DtrZAEFeILRW2r,Lvbel C5,75.0,Artist,Asia
17EAWIoXAMU9Vo9xRrdZQ0,AKDO,68.0,Artist,Asia
0KOSzgkMlkeowt1tgIg6ca,Heijan,67.0,Artist,Asia
3NPQ2qMGXAR0g1COJxuZ8r,Muti,66.0,Artist,Asia
50z4meqYMvVCXEv2jDneDN,Tuğçe Kandemir,63.0,Artist,Asia
1F2v33FQTavJyaD7ZsyhdA,Gülşen,71.0,Artist,Asia
53oeVgECSa18dkHBQ9X6Eh,Murat Boz,65.0,Artist,Asia
1kRAeenoDZ5jBdzboZQuKa,Emre Fel,66.0,Artist,Asia
6dDaXbE1caD65TONToYXYx,Murat Dalkılıç,65.0,Artist,Asia
7CLojerj7StFcAX03tA8Pc,M Lisa,66.0,Artist,Asia
58UBmhZzNl22EI94dh9Gx0,OSTY,52.0,Artist,Europe
5BwbVAdT6rFF2vGVE8su2y,Klavdia Petrivna,59.0,Artist,Europe
7lyYlIclaVEmE0rlSCwH3h,HOMINID,41.0,Artist,Europe
6yC7BVlGi7JXkpl0LsZeeS,CØV3R1st,40.0,Artist,Europe
6l5IEx62Nsc2k1QyfaWvEz,Wellboy,53.0,Artist,Europe
64XGTiElvPUfmJjyWJnW8C,Parfeniuk,55.0,Artist,Europe
33xlLiptsAIW56IqRxaQoV,Domiy,50.0,Artist,Europe
6NTzEgUmN1PIBIYEHhf1kS,Okean Elzy,57.0,Artist,Europe
2ojY7fXJxZQhg8Rx5e8h9G,SadSvit,59.0,Artist,Europe
4AupETQEHkWQL9H3O6f9h8,СТРУКТУРА ЩАСТЯ,50.0,Artist,Europe
6wbEgVlGqWb4I9tbMluu5Q,MONATIK,51.0,Artist,Europe
